year,F,M
1880,0,11
1881,0,12
1882,0,10
1883,0,15
1884,0,14
1885,0,15
1886,0,17
1887,0,15
1888,0,18
1889,0,20
1890,0,23
1891,5,19
1892,0,16
1893,0,14
1894,0,22
1895,0,24
1896,6,19
1897,0,33
1898,0,26
1899,0,25
1900,0,29
1901,0,21
1902,0,22
1903,0,23
1904,5,24
1905,0,18
1906,0,21
1907,7,30
1908,0,23
1909,0,33
1910,6,33
1911,0,30
1912,0,37
1913,0,50
1914,7,55
1915,0,71
1916,0,65
1917,8,83
1918,10,76
1919,11,87
1920,9,76
1921,14,85
1922,7,82
1923,10,75
1924,11,81
1925,5,77
1926,15,76
1927,7,88
1928,13,63
1929,11,71
1930,8,57
1931,7,44
1932,5,52
1933,0,59
1934,5,59
1935,6,43
1936,9,52
1937,8,55
1938,5,55
1939,9,40
1940,10,44
1941,6,42
1942,9,54
1943,8,59
1944,7,61
1945,0,49
1946,0,44
1947,0,57
1948,13,51
1949,9,57
1950,9,43
1951,7,47
1952,9,48
1953,8,45
1954,0,48
1955,11,39
1956,0,26
1957,9,36
1958,5,34
1959,6,30
1960,0,31
1961,0,32
1962,7,27
1963,5,20
1964,0,12
1965,0,22
1966,0,23
1967,0,17
1968,0,17
1969,0,8
1970,0,26
1971,0,14
1972,0,12
1973,0,14
1974,0,21
1975,0,7
1976,0,11
1977,0,16
1978,0,14
1979,0,12
1980,0,6
1981,0,14
1982,0,12
1983,0,7
1984,0,5
1985,0,13
1986,0,9
1987,0,8
1988,0,8
1989,0,8
1990,0,13
1991,0,11
1992,0,8
1993,0,0
1994,0,0
1995,0,7
1996,0,5
1997,0,0
1998,0,0
1999,0,0
2000,0,11
2001,0,0
2002,0,5
2003,0,5
2004,0,5
2005,0,0
2006,0,0
2007,0,6
2008,0,5
2009,0,8
2010,0,0
2011,0,0
2012,0,0
2013,6,0
2014,0,0
2015,0,13
2016,0,6
2017,0,0
2018,0,0
2019,0,7
