year,Girls,Boys
1880,0,335
1881,5,314
1882,0,377
1883,0,389
1884,0,464
1885,0,481
1886,8,570
1887,0,537
1888,0,675
1889,0,688
1890,0,744
1891,10,674
1892,14,888
1893,12,819
1894,9,896
1895,10,851
1896,13,892
1897,11,829
1898,7,883
1899,6,821
1900,12,1037
1901,14,818
1902,11,877
1903,9,837
1904,14,854
1905,16,904
1906,10,912
1907,16,1006
1908,14,999
1909,20,1007
1910,8,1109
1911,12,1305
1912,21,2518
1913,23,3110
1914,33,3842
1915,27,4908
1916,30,5553
1917,46,5632
1918,43,6322
1919,41,5975
1920,52,6532
1921,43,6755
1922,52,6460
1923,34,6338
1924,56,6530
1925,65,6436
1926,57,6443
1927,55,6403
1928,71,5967
1929,66,5740
1930,73,5567
1931,55,5044
1932,42,4821
1933,33,4376
1934,45,4626
1935,46,4221
1936,30,4106
1937,24,3941
1938,27,4008
1939,26,3896
1940,23,3945
1941,30,3804
1942,33,4047
1943,28,4186
1944,26,3876
1945,25,3565
1946,16,3831
1947,20,4241
1948,21,3977
1949,16,3653
1950,17,3589
1951,17,3568
1952,18,3456
1953,19,3439
1954,22,3425
1955,19,3249
1956,16,3302
1957,16,3135
1958,18,2799
1959,19,2685
1960,16,2565
1961,17,2524
1962,13,2302
1963,22,2158
1964,16,2196
1965,13,1947
1966,19,1752
1967,9,1652
1968,13,1655
1969,17,1620
1970,15,1629
1971,11,1502
1972,17,1250
1973,15,1157
1974,7,1079
1975,14,1023
1976,13,941
1977,10,1003
1978,10,927
1979,16,893
1980,11,901
1981,9,866
1982,8,883
1983,8,768
1984,9,782
1985,0,692
1986,7,651
1987,12,621
1988,5,635
1989,0,603
1990,0,569
1991,0,539
1992,0,474
1993,0,448
1994,0,381
1995,0,321
1996,0,319
1997,0,278
1998,0,309
1999,0,270
2000,0,245
2001,0,231
2002,0,201
2003,0,199
2004,0,178
2005,0,183
2006,0,187
2007,0,170
2008,0,170
2009,0,140
2010,0,115
2011,0,115
2012,0,123
2013,0,98
2014,0,105
2015,0,129
2016,0,110
2017,0,112
2018,0,96
2019,0,96
