year,F,M
1880,0,0
1881,0,0
1882,0,5
1883,0,7
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,6
1890,0,0
1891,0,0
1892,0,8
1893,0,0
1894,0,5
1895,0,7
1896,0,9
1897,0,0
1898,0,9
1899,0,0
1900,0,0
1901,0,5
1902,0,14
1903,0,0
1904,0,9
1905,0,14
1906,0,0
1907,0,8
1908,0,9
1909,0,13
1910,6,17
1911,8,22
1912,0,44
1913,6,62
1914,9,81
1915,11,102
1916,9,84
1917,11,120
1918,11,98
1919,9,92
1920,15,118
1921,46,122
1922,25,94
1923,14,118
1924,14,102
1925,8,102
1926,8,93
1927,6,95
1928,11,94
1929,7,90
1930,10,81
1931,5,80
1932,5,70
1933,9,58
1934,0,57
1935,0,56
1936,5,33
1937,8,53
1938,0,49
1939,5,60
1940,0,39
1941,8,51
1942,0,44
1943,0,26
1944,0,28
1945,0,29
1946,0,31
1947,5,37
1948,0,31
1949,0,25
1950,0,30
1951,0,30
1952,0,33
1953,0,34
1954,0,27
1955,0,28
1956,0,38
1957,0,49
1958,0,26
1959,0,36
1960,0,20
1961,0,31
1962,0,27
1963,0,27
1964,0,18
1965,0,22
1966,0,27
1967,0,30
1968,0,26
1969,0,22
1970,0,30
1971,0,19
1972,0,15
1973,0,16
1974,0,11
1975,0,20
1976,0,6
1977,0,11
1978,0,13
1979,0,10
1980,0,13
1981,0,14
1982,0,9
1983,0,12
1984,0,12
1985,0,10
1986,0,7
1987,0,11
1988,0,7
1989,0,10
1990,0,12
1991,0,6
1992,0,11
1993,0,10
1994,0,6
1995,0,5
1996,0,5
1997,0,0
1998,0,7
1999,0,0
2000,0,9
2001,0,6
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,9
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,6
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
