year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,5
1888,0,0
1889,0,7
1890,0,0
1891,0,0
1892,0,10
1893,0,0
1894,0,0
1895,0,7
1896,0,0
1897,0,0
1898,0,5
1899,0,0
1900,0,5
1901,0,0
1902,0,7
1903,0,0
1904,0,6
1905,0,0
1906,0,7
1907,0,0
1908,0,0
1909,0,5
1910,0,6
1911,0,6
1912,0,11
1913,0,13
1914,0,13
1915,0,18
1916,0,30
1917,0,26
1918,0,25
1919,0,21
1920,0,32
1921,0,28
1922,0,29
1923,0,27
1924,0,35
1925,0,34
1926,0,24
1927,0,20
1928,0,15
1929,0,25
1930,0,22
1931,0,13
1932,0,27
1933,0,14
1934,0,12
1935,0,21
1936,0,20
1937,0,22
1938,0,10
1939,0,14
1940,0,17
1941,0,13
1942,0,13
1943,0,16
1944,0,11
1945,0,14
1946,0,16
1947,0,23
1948,0,15
1949,0,14
1950,0,6
1951,0,13
1952,0,13
1953,0,15
1954,0,13
1955,0,10
1956,0,8
1957,0,5
1958,0,8
1959,0,0
1960,0,7
1961,0,8
1962,0,6
1963,0,6
1964,0,6
1965,0,6
1966,0,11
1967,0,7
1968,0,0
1969,0,5
1970,0,6
1971,0,0
1972,0,10
1973,0,5
1974,0,10
1975,0,5
1976,0,6
1977,0,8
1978,0,8
1979,0,10
1980,0,8
1981,0,0
1982,0,6
1983,0,5
1984,0,10
1985,0,6
1986,0,7
1987,0,0
1988,0,0
1989,0,8
1990,0,0
1991,0,0
1992,0,12
1993,0,0
1994,0,7
1995,0,7
1996,0,9
1997,0,0
1998,0,5
1999,0,5
2000,0,0
2001,0,6
2002,0,6
2003,0,0
2004,0,0
2005,0,0
2006,0,7
2007,0,6
2008,0,0
2009,0,0
2010,0,7
2011,0,5
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,6
2019,0,6
