year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,5
1887,0,0
1888,0,0
1889,0,7
1890,0,10
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,5
1896,0,0
1897,0,6
1898,0,0
1899,0,8
1900,0,5
1901,0,8
1902,0,10
1903,0,0
1904,0,5
1905,0,12
1906,0,0
1907,0,10
1908,0,0
1909,0,6
1910,0,15
1911,0,14
1912,0,25
1913,0,27
1914,0,28
1915,6,42
1916,0,49
1917,5,47
1918,0,62
1919,0,66
1920,0,69
1921,0,60
1922,6,62
1923,5,47
1924,0,48
1925,0,58
1926,5,36
1927,9,69
1928,0,42
1929,0,41
1930,0,45
1931,0,28
1932,7,30
1933,0,29
1934,0,31
1935,0,39
1936,0,35
1937,0,31
1938,0,33
1939,0,23
1940,0,30
1941,0,38
1942,0,36
1943,0,35
1944,0,24
1945,0,27
1946,0,25
1947,0,29
1948,0,28
1949,0,37
1950,0,41
1951,0,24
1952,0,35
1953,0,32
1954,0,31
1955,0,26
1956,0,30
1957,0,35
1958,0,20
1959,0,38
1960,0,34
1961,0,48
1962,0,49
1963,0,40
1964,0,46
1965,0,44
1966,0,50
1967,0,56
1968,0,46
1969,0,68
1970,0,67
1971,0,58
1972,0,50
1973,0,33
1974,0,38
1975,0,34
1976,0,20
1977,0,32
1978,0,48
1979,0,45
1980,0,34
1981,0,39
1982,0,23
1983,0,26
1984,0,40
1985,0,31
1986,0,28
1987,0,36
1988,0,35
1989,0,29
1990,0,43
1991,0,36
1992,0,12
1993,0,23
1994,0,29
1995,0,21
1996,0,15
1997,0,25
1998,0,24
1999,0,14
2000,0,23
2001,0,19
2002,0,22
2003,0,28
2004,0,26
2005,0,39
2006,0,26
2007,0,21
2008,0,34
2009,0,27
2010,0,17
2011,0,23
2012,0,32
2013,0,14
2014,0,21
2015,0,25
2016,0,21
2017,0,14
2018,0,23
2019,0,14
