year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,5,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,6,0
1894,0,0
1895,0,0
1896,6,0
1897,0,0
1898,5,0
1899,0,0
1900,5,0
1901,0,0
1902,8,0
1903,0,0
1904,0,0
1905,5,0
1906,6,0
1907,8,0
1908,0,0
1909,0,0
1910,11,0
1911,8,0
1912,10,0
1913,12,0
1914,11,0
1915,10,0
1916,20,0
1917,10,0
1918,12,0
1919,17,0
1920,9,0
1921,16,0
1922,13,0
1923,12,0
1924,7,0
1925,12,0
1926,0,0
1927,14,0
1928,16,0
1929,12,0
1930,11,0
1931,7,0
1932,9,0
1933,14,0
1934,10,0
1935,5,0
1936,12,0
1937,14,0
1938,12,0
1939,6,0
1940,6,0
1941,6,0
1942,9,0
1943,10,0
1944,9,0
1945,6,0
1946,0,0
1947,6,0
1948,6,0
1949,8,0
1950,5,0
1951,6,0
1952,5,0
1953,5,0
1954,10,0
1955,0,0
1956,6,0
1957,11,0
1958,0,0
1959,10,0
1960,5,0
1961,5,0
1962,0,0
1963,5,0
1964,0,0
1965,8,0
1966,0,0
1967,8,0
1968,6,0
1969,6,0
1970,0,0
1971,6,0
1972,0,0
1973,7,0
1974,0,0
1975,0,0
1976,0,0
1977,5,0
1978,9,0
1979,6,0
1980,6,0
1981,0,0
1982,5,0
1983,5,0
1984,0,0
1985,0,0
1986,9,0
1987,6,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,10,0
1993,5,0
1994,0,0
1995,6,0
1996,0,0
1997,6,0
1998,7,0
1999,5,0
2000,5,0
2001,6,0
2002,0,0
2003,5,0
2004,0,0
2005,6,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,5,0
2011,0,0
2012,6,0
2013,7,0
2014,5,0
2015,7,0
2016,8,0
2017,5,0
2018,5,0
2019,8,0
