year,Girls,Boys
1880,0,22
1881,0,24
1882,0,12
1883,0,18
1884,0,22
1885,0,23
1886,0,11
1887,0,21
1888,0,22
1889,0,17
1890,0,22
1891,0,18
1892,0,20
1893,0,17
1894,0,25
1895,0,13
1896,0,14
1897,0,17
1898,0,24
1899,0,17
1900,0,24
1901,0,24
1902,0,20
1903,0,22
1904,0,12
1905,0,20
1906,0,26
1907,0,20
1908,0,25
1909,0,25
1910,0,31
1911,0,29
1912,0,77
1913,0,92
1914,0,99
1915,5,149
1916,5,182
1917,6,161
1918,7,178
1919,0,132
1920,0,159
1921,7,157
1922,9,182
1923,0,147
1924,7,170
1925,8,157
1926,8,127
1927,5,164
1928,5,130
1929,7,118
1930,0,126
1931,0,112
1932,0,116
1933,7,108
1934,0,136
1935,6,106
1936,0,97
1937,0,120
1938,0,128
1939,5,126
1940,8,126
1941,0,128
1942,7,154
1943,0,148
1944,0,136
1945,8,138
1946,0,166
1947,0,210
1948,5,165
1949,6,175
1950,11,208
1951,10,226
1952,9,289
1953,11,275
1954,16,287
1955,10,323
1956,16,357
1957,13,300
1958,9,329
1959,13,396
1960,15,450
1961,13,486
1962,14,496
1963,8,456
1964,13,607
1965,16,558
1966,9,547
1967,7,491
1968,5,452
1969,15,545
1970,7,596
1971,16,550
1972,8,560
1973,7,572
1974,8,631
1975,13,623
1976,14,780
1977,24,1007
1978,26,1158
1979,27,1404
1980,32,1624
1981,58,1972
1982,60,2669
1983,76,3044
1984,83,2937
1985,103,3219
1986,92,3886
1987,83,3867
1988,81,4335
1989,114,4924
1990,112,5310
1991,141,5451
1992,127,6052
1993,103,6086
1994,99,5892
1995,89,6089
1996,91,5579
1997,83,6002
1998,86,6083
1999,77,6850
2000,85,7332
2001,86,7259
2002,102,7384
2003,90,9444
2004,134,9980
2005,109,10106
2006,98,10129
2007,115,10290
2008,131,9924
2009,106,10279
2010,88,9730
2011,100,8653
2012,124,7901
2013,103,7118
2014,76,6719
2015,98,5911
2016,87,5607
2017,87,4722
2018,89,4378
2019,74,3942
