year,Boys,Girls
1880,0,88
1881,0,92
1882,0,104
1883,0,87
1884,0,109
1885,0,120
1886,0,105
1887,0,99
1888,0,138
1889,0,101
1890,0,122
1891,0,114
1892,0,149
1893,0,132
1894,0,131
1895,0,143
1896,0,144
1897,0,148
1898,5,161
1899,0,146
1900,0,223
1901,0,131
1902,0,159
1903,0,140
1904,0,189
1905,0,172
1906,0,183
1907,0,225
1908,0,230
1909,0,255
1910,0,255
1911,0,283
1912,0,486
1913,7,521
1914,7,638
1915,0,824
1916,9,780
1917,7,924
1918,9,1081
1919,13,1064
1920,10,1092
1921,14,1128
1922,20,1089
1923,19,1063
1924,14,1144
1925,15,1103
1926,10,1149
1927,15,1062
1928,14,1042
1929,14,997
1930,11,992
1931,12,914
1932,13,872
1933,8,859
1934,13,921
1935,16,881
1936,14,815
1937,10,832
1938,17,828
1939,18,808
1940,12,796
1941,19,812
1942,11,835
1943,18,940
1944,9,896
1945,20,807
1946,11,850
1947,12,981
1948,10,900
1949,18,887
1950,18,889
1951,12,802
1952,13,815
1953,17,788
1954,17,771
1955,10,696
1956,12,725
1957,12,633
1958,12,632
1959,14,559
1960,17,593
1961,11,522
1962,0,498
1963,5,467
1964,7,417
1965,12,443
1966,10,422
1967,10,380
1968,0,390
1969,5,380
1970,9,383
1971,8,363
1972,5,333
1973,0,306
1974,0,281
1975,6,285
1976,0,281
1977,0,265
1978,0,220
1979,5,245
1980,5,251
1981,0,236
1982,0,255
1983,0,210
1984,0,174
1985,0,178
1986,0,195
1987,0,170
1988,0,157
1989,0,169
1990,0,145
1991,0,126
1992,0,135
1993,0,92
1994,0,116
1995,0,92
1996,0,84
1997,0,88
1998,0,98
1999,0,77
2000,0,68
2001,0,69
2002,0,63
2003,0,50
2004,0,56
2005,0,49
2006,0,59
2007,0,50
2008,0,51
2009,0,44
2010,0,37
2011,0,53
2012,0,50
2013,0,31
2014,0,37
2015,0,33
2016,0,24
2017,0,32
2018,0,40
2019,0,27
