year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,6,0
1886,0,0
1887,0,0
1888,12,0
1889,8,0
1890,10,0
1891,12,0
1892,24,0
1893,23,0
1894,22,0
1895,28,0
1896,34,0
1897,21,0
1898,17,0
1899,20,0
1900,28,0
1901,28,0
1902,30,0
1903,20,0
1904,30,0
1905,20,0
1906,30,0
1907,39,0
1908,51,0
1909,36,0
1910,34,0
1911,87,0
1912,115,0
1913,110,0
1914,129,0
1915,137,0
1916,174,0
1917,191,0
1918,219,0
1919,246,6
1920,261,0
1921,258,0
1922,205,0
1923,224,0
1924,195,0
1925,214,0
1926,187,0
1927,164,0
1928,157,0
1929,174,0
1930,155,0
1931,152,0
1932,123,0
1933,142,0
1934,121,0
1935,106,0
1936,99,0
1937,83,0
1938,92,0
1939,72,0
1940,85,0
1941,96,0
1942,114,0
1943,116,0
1944,96,0
1945,121,0
1946,141,0
1947,114,0
1948,105,0
1949,96,0
1950,92,0
1951,101,0
1952,65,0
1953,87,0
1954,97,0
1955,68,0
1956,62,0
1957,59,0
1958,75,0
1959,94,0
1960,87,0
1961,83,0
1962,104,0
1963,70,0
1964,64,0
1965,66,0
1966,52,0
1967,55,0
1968,62,0
1969,41,0
1970,76,0
1971,78,0
1972,45,0
1973,44,0
1974,52,0
1975,50,0
1976,45,0
1977,35,0
1978,39,0
1979,29,0
1980,37,0
1981,38,0
1982,37,0
1983,23,0
1984,24,0
1985,25,0
1986,25,0
1987,19,0
1988,21,0
1989,21,0
1990,23,0
1991,28,0
1992,12,0
1993,19,0
1994,16,0
1995,13,0
1996,19,0
1997,12,0
1998,7,0
1999,14,0
2000,12,0
2001,13,0
2002,25,0
2003,15,0
2004,19,0
2005,21,0
2006,12,0
2007,9,0
2008,17,0
2009,15,0
2010,8,0
2011,15,0
2012,12,0
2013,12,0
2014,15,0
2015,20,0
2016,15,0
2017,29,0
2018,24,0
2019,40,0
