year,Girls,Boys
1880,6,0
1881,0,0
1882,5,0
1883,5,0
1884,7,0
1885,8,0
1886,5,0
1887,5,0
1888,16,0
1889,7,0
1890,9,0
1891,18,0
1892,6,0
1893,13,0
1894,12,0
1895,7,0
1896,13,0
1897,11,0
1898,14,0
1899,12,0
1900,13,0
1901,10,0
1902,14,0
1903,19,0
1904,11,0
1905,14,0
1906,18,0
1907,15,0
1908,11,0
1909,16,0
1910,12,0
1911,21,0
1912,26,0
1913,37,0
1914,38,0
1915,46,0
1916,42,0
1917,43,0
1918,57,0
1919,55,0
1920,61,0
1921,67,0
1922,65,0
1923,71,0
1924,60,0
1925,51,0
1926,50,0
1927,35,0
1928,41,0
1929,34,0
1930,38,0
1931,27,0
1932,33,0
1933,29,0
1934,25,0
1935,24,0
1936,23,0
1937,14,0
1938,23,0
1939,27,0
1940,18,0
1941,10,0
1942,9,0
1943,16,0
1944,19,0
1945,9,0
1946,15,0
1947,16,0
1948,14,0
1949,13,0
1950,18,0
1951,9,0
1952,6,0
1953,19,0
1954,9,0
1955,14,0
1956,11,0
1957,10,0
1958,9,0
1959,9,0
1960,10,0
1961,12,0
1962,7,0
1963,11,0
1964,6,0
1965,13,0
1966,7,0
1967,8,0
1968,5,0
1969,11,0
1970,15,0
1971,6,0
1972,7,0
1973,6,0
1974,10,0
1975,0,0
1976,0,0
1977,0,0
1978,5,0
1979,7,0
1980,0,0
1981,8,0
1982,5,0
1983,6,0
1984,0,0
1985,0,0
1986,8,0
1987,8,0
1988,5,0
1989,5,0
1990,7,0
1991,6,0
1992,6,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,5,0
2000,0,0
2001,7,0
2002,7,0
2003,0,0
2004,0,0
2005,5,0
2006,9,0
2007,0,0
2008,0,0
2009,0,0
2010,5,0
2011,7,0
2012,7,0
2013,8,0
2014,12,0
2015,7,0
2016,10,0
2017,7,0
2018,13,0
2019,15,0
