year,Boys,Girls
1880,411,0
1881,413,0
1882,452,0
1883,500,0
1884,597,5
1885,555,7
1886,551,0
1887,579,0
1888,691,0
1889,653,0
1890,659,0
1891,675,0
1892,760,0
1893,798,0
1894,759,6
1895,746,5
1896,811,6
1897,733,5
1898,786,0
1899,708,0
1900,922,0
1901,711,0
1902,753,5
1903,773,0
1904,774,0
1905,845,0
1906,898,0
1907,855,0
1908,848,0
1909,960,0
1910,1038,0
1911,1162,9
1912,1449,9
1913,1579,0
1914,2039,0
1915,2581,6
1916,2838,0
1917,2855,15
1918,3030,6
1919,2929,6
1920,3076,7
1921,3065,9
1922,2953,9
1923,2671,9
1924,2949,7
1925,2794,14
1926,2768,10
1927,2866,10
1928,2683,8
1929,2567,17
1930,2522,12
1931,2450,13
1932,2369,11
1933,2202,11
1934,2455,12
1935,2434,11
1936,2398,14
1937,2500,18
1938,2804,12
1939,3005,14
1940,3319,12
1941,3663,22
1942,4195,20
1943,4153,15
1944,3999,16
1945,4188,9
1946,5236,14
1947,5856,20
1948,5289,10
1949,5506,8
1950,5566,11
1951,5945,11
1952,5842,10
1953,5537,14
1954,5458,14
1955,5470,9
1956,5433,13
1957,5583,10
1958,5158,11
1959,5390,11
1960,5134,13
1961,4848,11
1962,4111,15
1963,3942,18
1964,3529,9
1965,3252,10
1966,2804,6
1967,2522,6
1968,2101,7
1969,1894,0
1970,1759,0
1971,1391,0
1972,1175,0
1973,1074,0
1974,1088,6
1975,1021,0
1976,941,9
1977,1018,0
1978,1012,0
1979,943,5
1980,989,0
1981,957,0
1982,1007,0
1983,953,5
1984,929,7
1985,854,0
1986,969,8
1987,1080,5
1988,1186,5
1989,1316,9
1990,1378,7
1991,1429,0
1992,1335,0
1993,1305,5
1994,1321,0
1995,1312,0
1996,1155,0
1997,812,0
1998,622,0
1999,674,0
2000,631,0
2001,608,0
2002,590,0
2003,668,0
2004,593,0
2005,516,0
2006,545,0
2007,513,0
2008,457,0
2009,415,0
2010,430,0
2011,400,0
2012,374,0
2013,403,0
2014,434,0
2015,405,0
2016,449,0
2017,384,0
2018,354,0
2019,345,0
