year,F,M
1880,17,0
1881,21,0
1882,34,0
1883,27,0
1884,29,0
1885,26,0
1886,27,0
1887,53,0
1888,46,0
1889,42,0
1890,68,0
1891,46,0
1892,59,0
1893,64,0
1894,72,0
1895,70,0
1896,56,0
1897,78,0
1898,92,0
1899,74,0
1900,93,0
1901,74,0
1902,113,0
1903,106,0
1904,121,0
1905,123,0
1906,120,0
1907,143,0
1908,176,0
1909,169,0
1910,184,0
1911,238,0
1912,354,0
1913,425,0
1914,473,0
1915,564,0
1916,676,0
1917,742,0
1918,823,0
1919,738,0
1920,863,0
1921,871,0
1922,951,5
1923,898,6
1924,970,6
1925,1022,5
1926,1038,7
1927,1025,6
1928,1058,10
1929,913,8
1930,959,9
1931,941,12
1932,874,8
1933,843,5
1934,854,7
1935,892,12
1936,792,12
1937,773,7
1938,790,6
1939,794,0
1940,768,7
1941,763,0
1942,808,0
1943,861,0
1944,834,5
1945,772,0
1946,787,0
1947,837,0
1948,775,0
1949,765,0
1950,721,0
1951,698,0
1952,701,5
1953,628,0
1954,567,5
1955,503,0
1956,534,0
1957,453,6
1958,437,0
1959,413,0
1960,401,0
1961,384,0
1962,400,0
1963,347,0
1964,304,0
1965,257,0
1966,233,0
1967,232,0
1968,185,0
1969,169,0
1970,178,0
1971,141,0
1972,133,0
1973,106,0
1974,87,0
1975,79,0
1976,64,0
1977,72,0
1978,66,0
1979,73,0
1980,67,0
1981,81,0
1982,55,0
1983,56,0
1984,68,0
1985,51,0
1986,45,0
1987,60,0
1988,37,0
1989,32,0
1990,38,0
1991,36,0
1992,25,0
1993,30,0
1994,30,0
1995,16,0
1996,15,0
1997,18,0
1998,18,0
1999,11,0
2000,7,0
2001,7,0
2002,12,0
2003,10,0
2004,0,0
2005,7,0
2006,5,0
2007,0,0
2008,6,0
2009,0,0
2010,0,0
2011,8,0
2012,12,0
2013,0,0
2014,10,0
2015,5,0
2016,12,0
2017,5,0
2018,5,0
2019,5,0
