year,Boys,Girls
1880,0,5
1881,0,0
1882,0,6
1883,0,14
1884,0,0
1885,0,13
1886,0,0
1887,0,6
1888,0,8
1889,0,10
1890,0,7
1891,0,7
1892,0,13
1893,0,9
1894,0,7
1895,0,9
1896,0,13
1897,0,15
1898,0,18
1899,0,17
1900,0,16
1901,0,16
1902,0,12
1903,0,13
1904,0,14
1905,0,23
1906,0,20
1907,0,14
1908,0,19
1909,0,23
1910,0,34
1911,0,27
1912,0,57
1913,0,54
1914,0,98
1915,0,149
1916,0,143
1917,0,146
1918,5,172
1919,0,211
1920,0,165
1921,0,201
1922,0,186
1923,5,188
1924,0,177
1925,0,165
1926,5,187
1927,0,176
1928,0,169
1929,5,174
1930,0,134
1931,0,166
1932,5,133
1933,0,144
1934,0,127
1935,0,138
1936,0,131
1937,0,121
1938,0,132
1939,0,129
1940,0,123
1941,0,120
1942,0,138
1943,0,130
1944,0,157
1945,0,107
1946,0,132
1947,5,133
1948,5,127
1949,0,93
1950,0,125
1951,5,111
1952,0,98
1953,0,110
1954,0,114
1955,0,78
1956,0,114
1957,0,106
1958,0,75
1959,0,87
1960,0,96
1961,0,111
1962,0,117
1963,0,117
1964,0,115
1965,0,112
1966,0,84
1967,0,81
1968,0,97
1969,0,92
1970,0,91
1971,0,88
1972,0,91
1973,0,62
1974,0,65
1975,0,63
1976,0,58
1977,0,61
1978,0,65
1979,0,49
1980,0,64
1981,0,47
1982,0,57
1983,0,47
1984,0,41
1985,0,62
1986,0,51
1987,0,45
1988,0,51
1989,0,57
1990,0,54
1991,0,47
1992,0,49
1993,0,39
1994,0,39
1995,0,42
1996,0,32
1997,0,31
1998,0,30
1999,0,50
2000,0,42
2001,0,27
2002,0,31
2003,0,25
2004,0,29
2005,5,18
2006,0,32
2007,0,31
2008,6,42
2009,5,35
2010,5,38
2011,6,45
2012,12,44
2013,11,50
2014,16,65
2015,25,64
2016,25,71
2017,29,78
2018,34,101
2019,36,73
