year,F,M
1880,0,52
1881,0,53
1882,0,53
1883,0,43
1884,0,51
1885,0,41
1886,0,44
1887,0,33
1888,0,37
1889,0,42
1890,0,34
1891,0,37
1892,0,48
1893,0,51
1894,0,40
1895,0,37
1896,0,41
1897,0,45
1898,0,48
1899,0,38
1900,0,42
1901,0,35
1902,0,39
1903,0,35
1904,0,30
1905,0,45
1906,5,34
1907,0,43
1908,0,48
1909,0,47
1910,0,55
1911,0,70
1912,0,137
1913,0,171
1914,0,211
1915,0,274
1916,0,266
1917,5,287
1918,6,272
1919,0,304
1920,5,283
1921,0,292
1922,6,276
1923,7,248
1924,0,268
1925,5,249
1926,6,223
1927,6,220
1928,5,228
1929,6,208
1930,0,194
1931,0,177
1932,0,163
1933,0,161
1934,0,178
1935,0,181
1936,0,143
1937,0,141
1938,6,157
1939,6,162
1940,0,144
1941,0,151
1942,5,161
1943,0,131
1944,0,111
1945,0,121
1946,0,121
1947,0,144
1948,0,142
1949,5,137
1950,0,128
1951,0,146
1952,0,139
1953,0,122
1954,0,130
1955,0,130
1956,0,147
1957,9,127
1958,0,99
1959,5,106
1960,7,144
1961,0,121
1962,5,145
1963,0,121
1964,0,125
1965,0,107
1966,0,81
1967,0,70
1968,0,90
1969,0,91
1970,0,68
1971,0,78
1972,5,72
1973,0,81
1974,13,59
1975,6,76
1976,0,73
1977,9,72
1978,11,64
1979,11,91
1980,8,66
1981,11,82
1982,12,82
1983,19,71
1984,17,68
1985,19,76
1986,21,78
1987,20,86
1988,18,82
1989,27,81
1990,29,74
1991,26,76
1992,45,90
1993,39,74
1994,39,87
1995,47,80
1996,75,69
1997,71,80
1998,91,79
1999,109,79
2000,103,82
2001,106,86
2002,133,94
2003,155,122
2004,207,119
2005,318,168
2006,352,180
2007,520,204
2008,680,302
2009,974,292
2010,1024,311
2011,1172,322
2012,1484,365
2013,1674,315
2014,2046,366
2015,2420,324
2016,2419,340
2017,2696,303
2018,3001,300
2019,2997,325
