year,F,M
1880,0,615
1881,0,571
1882,0,642
1883,0,641
1884,0,690
1885,0,718
1886,5,668
1887,7,653
1888,6,766
1889,9,736
1890,0,774
1891,0,715
1892,14,805
1893,5,796
1894,0,821
1895,11,834
1896,0,764
1897,0,785
1898,7,839
1899,5,744
1900,5,1012
1901,9,691
1902,6,790
1903,0,764
1904,9,749
1905,8,845
1906,0,943
1907,9,978
1908,5,1000
1909,7,885
1910,5,1167
1911,11,1338
1912,9,2569
1913,11,2940
1914,18,3632
1915,23,4787
1916,27,4823
1917,15,5055
1918,32,5527
1919,25,5296
1920,35,5566
1921,26,5698
1922,34,5502
1923,28,5372
1924,39,5684
1925,45,5492
1926,37,5436
1927,51,5208
1928,46,4941
1929,39,4755
1930,35,4785
1931,33,4298
1932,35,4165
1933,33,3675
1934,27,3850
1935,21,3698
1936,30,3715
1937,15,3759
1938,34,3707
1939,18,3687
1940,21,3696
1941,21,3725
1942,25,4078
1943,25,4173
1944,30,4042
1945,22,4003
1946,13,4396
1947,15,4788
1948,20,4512
1949,31,4346
1950,19,4306
1951,16,4385
1952,23,4118
1953,14,4098
1954,17,4204
1955,14,3973
1956,28,3949
1957,18,3782
1958,24,3517
1959,22,3334
1960,24,3190
1961,27,3092
1962,24,2851
1963,20,2907
1964,24,2815
1965,22,2577
1966,8,2505
1967,21,2349
1968,12,2244
1969,21,2360
1970,19,2305
1971,21,2099
1972,16,1768
1973,11,1679
1974,15,1643
1975,14,1514
1976,16,1486
1977,16,1485
1978,7,1380
1979,18,1400
1980,17,1369
1981,9,1305
1982,14,1240
1983,11,1191
1984,11,1148
1985,9,1072
1986,10,1007
1987,7,947
1988,9,1002
1989,10,955
1990,0,920
1991,10,853
1992,0,721
1993,0,644
1994,0,591
1995,0,491
1996,0,517
1997,0,480
1998,0,450
1999,0,387
2000,0,439
2001,0,356
2002,0,353
2003,0,360
2004,0,368
2005,0,334
2006,0,297
2007,0,289
2008,0,277
2009,0,251
2010,0,218
2011,0,252
2012,0,223
2013,0,217
2014,0,247
2015,0,216
2016,0,209
2017,0,217
2018,0,212
2019,0,189
