year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,5,0
1884,0,0
1885,7,0
1886,0,0
1887,0,0
1888,9,0
1889,6,0
1890,11,0
1891,10,0
1892,13,0
1893,12,0
1894,26,0
1895,18,0
1896,13,0
1897,18,0
1898,22,0
1899,28,0
1900,45,0
1901,14,0
1902,13,0
1903,29,0
1904,37,0
1905,19,0
1906,39,0
1907,38,0
1908,30,0
1909,49,0
1910,52,0
1911,55,0
1912,66,0
1913,88,0
1914,107,0
1915,136,0
1916,161,0
1917,173,0
1918,162,0
1919,139,0
1920,154,0
1921,120,0
1922,143,0
1923,113,0
1924,105,0
1925,121,0
1926,116,0
1927,91,0
1928,99,0
1929,105,0
1930,91,0
1931,93,0
1932,85,0
1933,73,0
1934,67,0
1935,70,0
1936,66,0
1937,70,0
1938,79,0
1939,49,0
1940,56,0
1941,67,0
1942,51,0
1943,51,0
1944,39,0
1945,44,0
1946,33,0
1947,44,0
1948,28,0
1949,35,0
1950,31,0
1951,19,0
1952,35,0
1953,21,0
1954,30,0
1955,25,0
1956,18,0
1957,26,0
1958,14,0
1959,11,0
1960,13,0
1961,15,0
1962,9,0
1963,8,0
1964,6,0
1965,6,0
1966,8,0
1967,0,0
1968,8,0
1969,8,0
1970,7,0
1971,0,0
1972,8,0
1973,6,0
1974,0,0
1975,6,0
1976,0,0
1977,0,0
1978,5,0
1979,0,0
1980,0,0
1981,0,0
1982,7,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,7,0
1988,6,0
1989,6,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,5,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,6,0
2011,0,0
2012,0,0
2013,0,0
2014,6,0
2015,5,0
2016,6,0
2017,5,0
2018,0,0
2019,8,0
