year,F,M
1880,0,5
1881,0,0
1882,0,5
1883,0,6
1884,0,0
1885,0,7
1886,0,0
1887,0,0
1888,0,5
1889,0,0
1890,0,0
1891,0,0
1892,0,7
1893,0,0
1894,0,0
1895,0,10
1896,0,10
1897,0,0
1898,0,7
1899,0,0
1900,0,9
1901,0,9
1902,0,7
1903,0,7
1904,0,7
1905,0,13
1906,0,20
1907,0,11
1908,0,11
1909,0,18
1910,0,21
1911,0,18
1912,0,27
1913,0,31
1914,0,48
1915,0,68
1916,0,47
1917,0,74
1918,0,72
1919,0,87
1920,0,94
1921,0,99
1922,0,123
1923,0,114
1924,0,148
1925,0,151
1926,0,159
1927,0,163
1928,0,194
1929,0,187
1930,0,178
1931,0,152
1932,0,145
1933,0,122
1934,0,107
1935,0,106
1936,0,121
1937,5,136
1938,0,126
1939,0,112
1940,0,123
1941,0,123
1942,0,144
1943,0,160
1944,0,154
1945,0,163
1946,0,201
1947,0,217
1948,0,223
1949,0,224
1950,0,232
1951,0,239
1952,0,269
1953,0,274
1954,0,281
1955,0,277
1956,0,276
1957,0,310
1958,0,312
1959,5,359
1960,6,366
1961,0,374
1962,0,377
1963,0,413
1964,0,430
1965,0,372
1966,0,425
1967,0,454
1968,0,454
1969,8,539
1970,9,584
1971,6,539
1972,9,597
1973,9,614
1974,6,623
1975,8,646
1976,7,646
1977,15,580
1978,8,631
1979,9,709
1980,10,793
1981,8,737
1982,5,754
1983,12,777
1984,7,714
1985,5,703
1986,9,772
1987,14,729
1988,6,755
1989,7,888
1990,5,1022
1991,8,1065
1992,0,1057
1993,7,1067
1994,10,1067
1995,6,1068
1996,7,1326
1997,0,1349
1998,8,1323
1999,0,1436
2000,5,1537
2001,6,1438
2002,0,1301
2003,5,1355
2004,0,1295
2005,0,1259
2006,0,1234
2007,0,1241
2008,0,1219
2009,0,1049
2010,0,878
2011,0,845
2012,0,820
2013,0,765
2014,0,748
2015,0,712
2016,0,696
2017,0,600
2018,0,610
2019,0,605
