year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,6
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,9
1890,0,0
1891,0,0
1892,0,6
1893,0,0
1894,0,5
1895,0,0
1896,0,7
1897,0,7
1898,0,8
1899,0,8
1900,0,8
1901,0,7
1902,0,0
1903,0,7
1904,0,8
1905,0,7
1906,0,6
1907,0,15
1908,0,5
1909,0,11
1910,0,13
1911,0,17
1912,0,42
1913,0,46
1914,0,72
1915,0,93
1916,0,123
1917,0,91
1918,0,124
1919,0,110
1920,0,129
1921,0,123
1922,0,141
1923,0,127
1924,0,141
1925,0,135
1926,6,113
1927,0,128
1928,0,102
1929,0,123
1930,0,105
1931,0,113
1932,0,96
1933,0,81
1934,0,133
1935,5,119
1936,0,80
1937,0,95
1938,0,85
1939,0,84
1940,0,84
1941,0,70
1942,0,71
1943,0,80
1944,0,61
1945,0,59
1946,0,66
1947,0,76
1948,0,49
1949,0,53
1950,0,49
1951,0,41
1952,0,58
1953,0,45
1954,0,48
1955,0,55
1956,0,59
1957,0,60
1958,0,51
1959,0,57
1960,0,36
1961,0,36
1962,0,40
1963,0,33
1964,0,35
1965,0,35
1966,0,29
1967,0,28
1968,0,28
1969,0,35
1970,0,19
1971,0,20
1972,0,21
1973,0,27
1974,0,18
1975,0,17
1976,0,18
1977,0,18
1978,0,20
1979,0,15
1980,0,14
1981,0,18
1982,0,14
1983,0,12
1984,0,7
1985,0,14
1986,0,20
1987,0,14
1988,0,11
1989,0,7
1990,0,16
1991,0,11
1992,0,19
1993,0,17
1994,0,18
1995,0,11
1996,0,15
1997,0,20
1998,0,14
1999,0,10
2000,0,15
2001,0,14
2002,0,13
2003,0,15
2004,0,27
2005,0,31
2006,0,22
2007,0,31
2008,0,25
2009,0,18
2010,0,29
2011,0,27
2012,0,32
2013,0,31
2014,0,36
2015,0,38
2016,0,45
2017,0,42
2018,0,46
2019,0,31
