year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,5,0
1909,0,0
1910,0,0
1911,0,0
1912,5,0
1913,0,0
1914,5,0
1915,8,0
1916,10,0
1917,5,0
1918,6,0
1919,0,0
1920,0,0
1921,0,0
1922,8,0
1923,12,0
1924,14,0
1925,9,0
1926,15,0
1927,17,0
1928,18,0
1929,30,0
1930,16,0
1931,17,0
1932,15,0
1933,15,0
1934,21,0
1935,14,0
1936,15,0
1937,14,0
1938,26,0
1939,18,0
1940,42,0
1941,33,0
1942,25,0
1943,33,0
1944,29,0
1945,22,0
1946,31,0
1947,47,0
1948,54,0
1949,64,0
1950,34,0
1951,46,0
1952,79,0
1953,63,0
1954,70,0
1955,68,0
1956,102,0
1957,126,0
1958,132,0
1959,171,0
1960,176,0
1961,198,0
1962,256,0
1963,304,0
1964,356,0
1965,419,0
1966,491,0
1967,814,0
1968,956,0
1969,1351,8
1970,1942,6
1971,2198,9
1972,2181,8
1973,2156,6
1974,2265,14
1975,2257,18
1976,2340,9
1977,2825,10
1978,2827,17
1979,3317,21
1980,3518,27
1981,3398,25
1982,3596,22
1983,3548,26
1984,3542,30
1985,3502,16
1986,3679,33
1987,3992,29
1988,3885,25
1989,4191,42
1990,4566,24
1991,4310,23
1992,4340,16
1993,4010,19
1994,3584,11
1995,3288,10
1996,3078,8
1997,2898,7
1998,2672,10
1999,2324,0
2000,2734,11
2001,2230,0
2002,1959,0
2003,1817,0
2004,1772,8
2005,1616,0
2006,1431,0
2007,1279,0
2008,1016,0
2009,862,0
2010,725,0
2011,547,0
2012,557,0
2013,459,0
2014,420,0
2015,391,0
2016,383,0
2017,365,0
2018,299,0
2019,292,0
