year,F,M
1880,0,10
1881,0,20
1882,0,15
1883,0,15
1884,0,14
1885,0,12
1886,0,15
1887,0,9
1888,0,15
1889,0,21
1890,0,10
1891,0,14
1892,0,24
1893,0,20
1894,0,18
1895,0,25
1896,0,21
1897,0,18
1898,0,19
1899,0,21
1900,0,24
1901,0,25
1902,0,29
1903,0,22
1904,0,29
1905,0,27
1906,0,33
1907,0,40
1908,0,42
1909,0,55
1910,0,54
1911,5,78
1912,0,128
1913,9,129
1914,9,192
1915,11,301
1916,6,265
1917,14,291
1918,7,316
1919,10,316
1920,12,331
1921,6,346
1922,7,346
1923,12,304
1924,11,323
1925,9,348
1926,5,353
1927,10,391
1928,7,323
1929,7,299
1930,6,341
1931,0,301
1932,5,255
1933,5,247
1934,7,266
1935,6,241
1936,0,230
1937,7,231
1938,0,208
1939,0,231
1940,7,200
1941,0,198
1942,5,219
1943,6,219
1944,6,202
1945,0,176
1946,6,202
1947,0,216
1948,5,188
1949,0,174
1950,0,182
1951,0,172
1952,0,178
1953,0,183
1954,0,179
1955,0,170
1956,0,188
1957,0,181
1958,0,205
1959,0,192
1960,0,176
1961,0,191
1962,0,144
1963,0,161
1964,0,155
1965,0,122
1966,0,123
1967,0,126
1968,0,106
1969,0,140
1970,0,131
1971,0,126
1972,6,120
1973,0,96
1974,0,98
1975,0,115
1976,0,123
1977,0,119
1978,0,133
1979,0,136
1980,0,113
1981,0,112
1982,0,106
1983,0,103
1984,0,106
1985,0,121
1986,0,101
1987,0,96
1988,0,122
1989,0,116
1990,0,122
1991,0,111
1992,0,132
1993,0,121
1994,0,104
1995,0,110
1996,0,87
1997,0,110
1998,0,109
1999,0,149
2000,0,131
2001,0,136
2002,0,142
2003,0,161
2004,0,175
2005,0,182
2006,0,169
2007,0,214
2008,0,185
2009,0,154
2010,0,137
2011,0,143
2012,0,144
2013,0,136
2014,0,132
2015,0,128
2016,0,117
2017,0,104
2018,0,120
2019,0,115
