year,F,M
1880,0,134
1881,0,123
1882,0,133
1883,6,133
1884,0,135
1885,0,115
1886,0,141
1887,0,112
1888,0,124
1889,0,105
1890,0,108
1891,0,104
1892,0,110
1893,6,91
1894,0,78
1895,0,97
1896,0,111
1897,6,103
1898,0,83
1899,8,104
1900,0,142
1901,6,87
1902,0,108
1903,0,88
1904,7,93
1905,6,104
1906,5,97
1907,7,86
1908,9,133
1909,8,109
1910,10,125
1911,0,152
1912,18,216
1913,15,280
1914,15,338
1915,14,478
1916,16,439
1917,14,527
1918,25,553
1919,18,528
1920,25,542
1921,21,565
1922,16,615
1923,21,588
1924,28,602
1925,28,569
1926,25,564
1927,20,584
1928,29,633
1929,17,576
1930,17,581
1931,14,543
1932,17,528
1933,19,487
1934,14,544
1935,23,516
1936,20,503
1937,17,544
1938,19,580
1939,28,584
1940,27,553
1941,20,593
1942,36,706
1943,33,689
1944,27,605
1945,25,683
1946,28,856
1947,21,1053
1948,32,981
1949,25,1059
1950,35,1096
1951,26,1176
1952,21,1152
1953,23,1226
1954,19,1256
1955,22,1450
1956,32,1868
1957,33,2366
1958,40,2736
1959,35,2751
1960,43,2414
1961,23,2228
1962,26,1929
1963,28,1714
1964,20,1548
1965,25,1364
1966,23,1123
1967,18,1014
1968,11,891
1969,18,895
1970,22,845
1971,14,734
1972,16,541
1973,7,506
1974,15,528
1975,13,490
1976,19,460
1977,14,380
1978,8,416
1979,12,454
1980,21,444
1981,12,471
1982,15,426
1983,25,444
1984,14,421
1985,21,521
1986,25,474
1987,29,482
1988,26,456
1989,31,462
1990,22,473
1991,19,428
1992,27,387
1993,32,409
1994,40,370
1995,29,342
1996,45,316
1997,24,319
1998,27,296
1999,25,262
2000,30,260
2001,25,238
2002,19,229
2003,25,211
2004,32,223
2005,34,191
2006,30,193
2007,31,183
2008,28,165
2009,29,163
2010,32,130
2011,40,149
2012,62,144
2013,63,139
2014,69,150
2015,87,140
2016,87,122
2017,96,147
2018,80,134
2019,99,129
