year,F,M
1880,16,0
1881,22,7
1882,24,0
1883,33,0
1884,25,0
1885,45,0
1886,42,0
1887,65,0
1888,73,0
1889,68,0
1890,78,6
1891,76,0
1892,92,0
1893,89,0
1894,98,5
1895,109,0
1896,91,6
1897,105,6
1898,109,8
1899,97,0
1900,140,7
1901,113,6
1902,129,8
1903,112,7
1904,117,5
1905,136,0
1906,118,0
1907,134,0
1908,137,11
1909,140,0
1910,176,7
1911,163,7
1912,197,11
1913,200,7
1914,223,15
1915,250,21
1916,270,25
1917,282,16
1918,312,22
1919,355,18
1920,311,13
1921,345,12
1922,338,5
1923,318,11
1924,312,12
1925,380,13
1926,350,18
1927,363,14
1928,388,23
1929,366,15
1930,330,18
1931,295,13
1932,330,15
1933,303,13
1934,299,20
1935,309,16
1936,313,9
1937,391,21
1938,353,16
1939,336,18
1940,348,14
1941,327,11
1942,373,12
1943,334,7
1944,346,8
1945,306,13
1946,326,0
1947,301,7
1948,327,11
1949,325,10
1950,258,11
1951,243,7
1952,262,10
1953,197,11
1954,210,7
1955,191,5
1956,157,6
1957,160,6
1958,151,0
1959,143,5
1960,118,0
1961,99,0
1962,99,6
1963,84,0
1964,75,0
1965,53,0
1966,54,6
1967,37,0
1968,39,0
1969,27,0
1970,29,0
1971,38,0
1972,30,0
1973,21,0
1974,16,0
1975,14,0
1976,16,0
1977,19,0
1978,10,0
1979,13,0
1980,14,0
1981,9,0
1982,12,0
1983,11,0
1984,7,0
1985,9,0
1986,6,0
1987,6,0
1988,7,0
1989,9,0
1990,19,0
1991,7,0
1992,9,0
1993,0,0
1994,5,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,5,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,5,0
2012,0,0
2013,6,0
2014,0,0
2015,9,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
