year,Boys,Girls
1880,7,0
1881,6,0
1882,6,0
1883,6,0
1884,7,0
1885,11,0
1886,0,0
1887,8,0
1888,8,0
1889,0,0
1890,9,0
1891,12,0
1892,6,0
1893,5,0
1894,11,0
1895,9,0
1896,11,0
1897,9,0
1898,0,0
1899,10,0
1900,10,0
1901,10,0
1902,5,0
1903,7,0
1904,8,0
1905,7,0
1906,7,0
1907,0,0
1908,13,0
1909,8,0
1910,11,0
1911,7,0
1912,0,0
1913,11,0
1914,18,0
1915,18,0
1916,17,0
1917,26,0
1918,19,0
1919,17,0
1920,18,0
1921,14,0
1922,17,0
1923,20,0
1924,21,0
1925,12,0
1926,16,0
1927,14,0
1928,18,0
1929,13,0
1930,9,0
1931,18,0
1932,15,0
1933,7,0
1934,16,0
1935,16,0
1936,17,0
1937,24,0
1938,27,0
1939,22,0
1940,21,0
1941,36,0
1942,20,0
1943,27,0
1944,19,0
1945,16,0
1946,22,0
1947,24,0
1948,16,0
1949,15,0
1950,18,0
1951,17,0
1952,15,0
1953,24,0
1954,30,0
1955,27,0
1956,29,0
1957,39,0
1958,30,0
1959,29,0
1960,39,0
1961,36,0
1962,35,0
1963,27,0
1964,39,0
1965,42,0
1966,45,0
1967,32,0
1968,33,0
1969,32,0
1970,39,0
1971,50,0
1972,54,0
1973,94,0
1974,76,0
1975,89,0
1976,79,0
1977,90,0
1978,102,0
1979,76,0
1980,104,0
1981,78,0
1982,61,0
1983,70,0
1984,64,0
1985,63,0
1986,75,0
1987,65,0
1988,66,0
1989,113,0
1990,170,0
1991,158,0
1992,176,0
1993,163,0
1994,202,0
1995,209,0
1996,255,0
1997,225,0
1998,252,0
1999,230,0
2000,246,0
2001,242,0
2002,263,0
2003,277,0
2004,293,0
2005,472,0
2006,508,0
2007,454,0
2008,384,6
2009,383,0
2010,341,6
2011,315,0
2012,315,0
2013,291,0
2014,271,5
2015,243,0
2016,205,0
2017,179,0
2018,209,8
2019,235,0
