year,Boys,Girls
1880,0,5
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,6
1889,0,0
1890,0,5
1891,0,5
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,5
1909,0,0
1910,0,6
1911,0,6
1912,0,9
1913,0,11
1914,0,9
1915,0,12
1916,0,11
1917,0,14
1918,0,21
1919,0,19
1920,0,17
1921,0,18
1922,0,13
1923,0,23
1924,0,16
1925,0,19
1926,0,13
1927,0,17
1928,0,20
1929,0,15
1930,0,12
1931,0,14
1932,0,11
1933,0,13
1934,0,11
1935,0,18
1936,0,10
1937,0,16
1938,0,9
1939,0,17
1940,0,13
1941,0,13
1942,0,12
1943,0,19
1944,0,14
1945,0,9
1946,0,22
1947,0,17
1948,0,18
1949,0,11
1950,0,7
1951,0,11
1952,0,9
1953,0,22
1954,0,6
1955,0,11
1956,0,18
1957,0,15
1958,0,11
1959,0,12
1960,0,10
1961,0,15
1962,0,12
1963,0,16
1964,0,14
1965,0,19
1966,18,11
1967,14,17
1968,0,18
1969,0,21
1970,0,22
1971,0,27
1972,6,19
1973,0,18
1974,5,13
1975,5,15
1976,5,18
1977,9,14
1978,9,32
1979,6,25
1980,8,30
1981,8,22
1982,0,21
1983,6,23
1984,0,43
1985,13,39
1986,13,90
1987,22,104
1988,22,106
1989,17,97
1990,23,132
1991,45,163
1992,306,262
1993,522,320
1994,568,401
1995,638,400
1996,1018,576
1997,1335,684
1998,1368,914
1999,1394,945
2000,2058,1581
2001,1983,1315
2002,1758,1273
2003,1619,1268
2004,2077,1396
2005,2184,1429
2006,2157,1291
2007,2283,1230
2008,3610,1239
2009,3644,970
2010,3586,890
2011,3149,718
2012,2943,596
2013,2615,510
2014,2411,410
2015,2110,363
2016,1801,281
2017,1644,288
2018,1420,236
2019,1417,176
