year,Boys,Girls
1880,0,496
1881,0,428
1882,0,461
1883,0,450
1884,0,524
1885,0,516
1886,0,437
1887,6,421
1888,0,498
1889,0,425
1890,0,410
1891,0,396
1892,0,465
1893,0,392
1894,0,391
1895,0,412
1896,0,402
1897,0,397
1898,0,409
1899,6,354
1900,0,443
1901,0,343
1902,0,433
1903,0,372
1904,0,395
1905,0,409
1906,6,427
1907,0,473
1908,0,542
1909,0,539
1910,0,631
1911,5,845
1912,5,1679
1913,9,1934
1914,12,2624
1915,20,3302
1916,13,3370
1917,13,3464
1918,11,3711
1919,16,3375
1920,17,3497
1921,16,3548
1922,24,3545
1923,18,3409
1924,17,3520
1925,13,3373
1926,19,3359
1927,26,3304
1928,29,3299
1929,25,3217
1930,16,3266
1931,16,3122
1932,22,3130
1933,16,3136
1934,23,3290
1935,11,3422
1936,13,3713
1937,14,3808
1938,16,4294
1939,11,4641
1940,20,5047
1941,13,5610
1942,18,6587
1943,17,6878
1944,22,6340
1945,22,6483
1946,15,7483
1947,19,8591
1948,21,8050
1949,16,8263
1950,6,8364
1951,14,9003
1952,13,9581
1953,23,9732
1954,19,10088
1955,19,10998
1956,19,11331
1957,25,11592
1958,20,10740
1959,27,11285
1960,31,10717
1961,39,10339
1962,16,9580
1963,23,9622
1964,16,9903
1965,20,9396
1966,33,8578
1967,24,8321
1968,30,8127
1969,36,7836
1970,40,8056
1971,39,7030
1972,30,6478
1973,26,5916
1974,31,5950
1975,22,5703
1976,34,5447
1977,33,5825
1978,36,5882
1979,38,6079
1980,47,5968
1981,33,6002
1982,41,5784
1983,37,5484
1984,43,5637
1985,30,5664
1986,44,5800
1987,33,5545
1988,29,5425
1989,21,5409
1990,21,5219
1991,11,4960
1992,18,4595
1993,9,4538
1994,16,4219
1995,15,4112
1996,7,4080
1997,10,3827
1998,0,3387
1999,0,3437
2000,6,3146
2001,0,2948
2002,0,2868
2003,0,2803
2004,7,2789
2005,6,2552
2006,5,2480
2007,0,2336
2008,0,2185
2009,0,2009
2010,0,1932
2011,0,1838
2012,0,1866
2013,0,1852
2014,0,1919
2015,0,1933
2016,0,1922
2017,0,1791
2018,0,1819
2019,0,1799
