year,Boys,Girls
1880,0,301
1881,0,291
1882,0,397
1883,0,358
1884,5,422
1885,6,428
1886,6,466
1887,0,449
1888,0,529
1889,0,556
1890,5,607
1891,0,564
1892,5,747
1893,8,743
1894,5,824
1895,8,933
1896,6,964
1897,5,923
1898,9,991
1899,6,885
1900,9,1288
1901,6,924
1902,13,1067
1903,8,1081
1904,8,1194
1905,6,1262
1906,8,1309
1907,13,1358
1908,9,1478
1909,13,1676
1910,9,2005
1911,15,2393
1912,27,4785
1913,31,5966
1914,43,7733
1915,44,10328
1916,50,10790
1917,62,11156
1918,70,11755
1919,59,11305
1920,75,12571
1921,60,13168
1922,81,12923
1923,76,13364
1924,78,13338
1925,81,14175
1926,86,13656
1927,102,13603
1928,123,13162
1929,91,12431
1930,114,12955
1931,91,12253
1932,79,12070
1933,51,11851
1934,58,12198
1935,59,12561
1936,53,12305
1937,44,12879
1938,35,13359
1939,47,13335
1940,53,14099
1941,63,15163
1942,47,16490
1943,47,17252
1944,45,16655
1945,37,16991
1946,66,21061
1947,63,22792
1948,60,21251
1949,57,21585
1950,55,21748
1951,50,22851
1952,59,24296
1953,50,25510
1954,51,26224
1955,65,26689
1956,71,26881
1957,64,26996
1958,78,26247
1959,75,25694
1960,81,25634
1961,73,25624
1962,75,23805
1963,79,26680
1964,96,26881
1965,91,24927
1966,97,23581
1967,87,22839
1968,116,21871
1969,121,20695
1970,92,20206
1971,95,17474
1972,71,14564
1973,77,12904
1974,98,12321
1975,78,12018
1976,77,11787
1977,76,11811
1978,77,11737
1979,74,11644
1980,71,11821
1981,75,11777
1982,71,11307
1983,84,10832
1984,81,10461
1985,74,10312
1986,68,9715
1987,64,9705
1988,77,9432
1989,43,9031
1990,31,8578
1991,25,7676
1992,15,6999
1993,9,6480
1994,10,5797
1995,12,5415
1996,13,4880
1997,14,4751
1998,11,4321
1999,6,4020
2000,9,3794
2001,7,3522
2002,0,3261
2003,7,3250
2004,9,3186
2005,5,3140
2006,6,3027
2007,0,2768
2008,0,2554
2009,0,2426
2010,0,2127
2011,0,2073
2012,0,1953
2013,0,2034
2014,0,2003
2015,0,2027
2016,0,1936
2017,0,1693
2018,0,1632
2019,0,1495
