year,Girls,Boys
1880,0,75
1881,0,84
1882,0,103
1883,0,92
1884,0,89
1885,0,87
1886,0,94
1887,0,80
1888,0,116
1889,0,78
1890,0,80
1891,0,74
1892,0,104
1893,0,81
1894,0,110
1895,0,90
1896,0,89
1897,0,82
1898,0,86
1899,0,88
1900,0,127
1901,0,78
1902,0,87
1903,0,92
1904,0,127
1905,0,127
1906,0,122
1907,0,124
1908,0,131
1909,0,146
1910,0,167
1911,0,212
1912,0,306
1913,0,369
1914,0,537
1915,0,628
1916,0,723
1917,0,722
1918,5,730
1919,6,741
1920,0,840
1921,6,914
1922,5,920
1923,6,844
1924,6,900
1925,12,942
1926,9,1020
1927,16,1041
1928,0,1077
1929,10,1027
1930,9,1175
1931,10,1176
1932,13,1313
1933,6,1328
1934,0,1577
1935,7,1782
1936,0,1846
1937,7,2005
1938,9,2154
1939,7,2176
1940,0,2628
1941,8,2870
1942,13,3375
1943,8,3250
1944,8,3002
1945,0,3081
1946,13,3775
1947,11,4786
1948,8,5018
1949,17,5201
1950,24,5055
1951,14,4908
1952,12,5003
1953,10,5101
1954,16,5151
1955,16,5405
1956,24,5418
1957,27,5539
1958,21,5276
1959,24,5588
1960,29,6039
1961,22,5971
1962,28,5887
1963,30,5654
1964,18,5501
1965,16,4893
1966,29,4403
1967,22,4050
1968,18,3985
1969,24,4008
1970,36,4279
1971,25,3851
1972,22,3534
1973,25,3861
1974,29,3936
1975,25,3854
1976,25,3788
1977,24,3966
1978,37,4363
1979,32,4423
1980,36,4636
1981,34,4541
1982,32,4523
1983,37,4468
1984,29,4233
1985,39,4495
1986,33,4706
1987,27,4811
1988,26,4577
1989,26,4721
1990,13,4453
1991,7,3850
1992,8,3375
1993,10,3001
1994,7,2676
1995,5,2511
1996,8,2308
1997,6,2086
1998,0,1887
1999,0,1818
2000,0,1773
2001,5,1710
2002,0,1553
2003,0,1454
2004,0,1324
2005,5,1233
2006,0,1220
2007,0,1175
2008,0,1098
2009,0,927
2010,0,863
2011,0,779
2012,0,883
2013,0,866
2014,0,795
2015,0,759
2016,0,704
2017,0,726
2018,0,663
2019,0,561
