year,F,M
1880,0,94
1881,0,95
1882,0,126
1883,0,87
1884,0,126
1885,0,98
1886,6,122
1887,6,123
1888,0,151
1889,0,144
1890,0,140
1891,0,131
1892,0,149
1893,0,177
1894,0,173
1895,5,164
1896,6,157
1897,6,183
1898,0,155
1899,5,142
1900,5,201
1901,5,120
1902,0,167
1903,0,124
1904,0,125
1905,0,169
1906,0,141
1907,5,160
1908,0,151
1909,7,159
1910,8,195
1911,5,184
1912,5,337
1913,6,356
1914,8,449
1915,14,488
1916,13,524
1917,13,515
1918,20,567
1919,16,595
1920,13,601
1921,15,603
1922,10,599
1923,12,539
1924,10,560
1925,20,544
1926,18,493
1927,17,520
1928,11,483
1929,18,495
1930,12,430
1931,7,415
1932,16,431
1933,8,399
1934,13,376
1935,9,386
1936,6,360
1937,14,356
1938,7,349
1939,9,360
1940,8,328
1941,0,339
1942,7,381
1943,0,394
1944,7,349
1945,7,343
1946,8,343
1947,6,412
1948,9,410
1949,8,398
1950,7,412
1951,7,424
1952,8,442
1953,12,375
1954,6,363
1955,0,309
1956,6,318
1957,6,349
1958,0,281
1959,0,263
1960,9,270
1961,0,246
1962,7,250
1963,7,236
1964,0,208
1965,5,192
1966,5,195
1967,6,178
1968,5,181
1969,5,202
1970,0,175
1971,0,188
1972,0,177
1973,0,169
1974,0,147
1975,0,142
1976,0,138
1977,0,138
1978,0,147
1979,0,119
1980,0,124
1981,0,129
1982,0,114
1983,0,105
1984,0,98
1985,0,97
1986,0,91
1987,0,73
1988,0,107
1989,0,98
1990,0,102
1991,0,88
1992,0,95
1993,0,71
1994,0,75
1995,0,65
1996,0,60
1997,0,62
1998,0,61
1999,0,56
2000,0,52
2001,0,59
2002,0,46
2003,0,47
2004,0,60
2005,0,45
2006,0,51
2007,0,57
2008,0,36
2009,0,38
2010,0,41
2011,0,39
2012,0,59
2013,0,61
2014,6,70
2015,0,58
2016,5,46
2017,0,73
2018,0,63
2019,9,45
