year,F,M
1880,0,248
1881,0,188
1882,0,249
1883,0,213
1884,0,222
1885,0,217
1886,0,249
1887,0,218
1888,0,245
1889,0,236
1890,0,227
1891,0,212
1892,0,234
1893,0,234
1894,0,229
1895,0,233
1896,0,214
1897,0,210
1898,0,219
1899,0,221
1900,0,285
1901,0,181
1902,0,203
1903,0,210
1904,6,226
1905,0,193
1906,0,213
1907,0,215
1908,0,216
1909,0,199
1910,0,254
1911,0,272
1912,0,430
1913,0,502
1914,0,633
1915,0,705
1916,0,802
1917,6,836
1918,5,871
1919,7,816
1920,5,877
1921,0,1001
1922,7,1019
1923,11,1055
1924,8,1122
1925,6,1153
1926,15,1220
1927,12,1253
1928,14,1320
1929,11,1442
1930,15,1532
1931,16,1571
1932,11,1578
1933,11,1573
1934,7,1704
1935,5,1666
1936,12,1856
1937,8,2088
1938,9,2291
1939,16,2531
1940,11,2883
1941,20,3154
1942,16,3804
1943,14,3848
1944,16,3882
1945,15,3856
1946,21,5306
1947,26,6621
1948,19,7189
1949,26,8074
1950,22,8182
1951,29,8752
1952,30,9176
1953,23,9470
1954,22,9931
1955,24,9869
1956,28,10322
1957,41,10348
1958,26,10231
1959,38,10552
1960,45,10361
1961,31,11050
1962,43,10489
1963,43,12069
1964,58,14704
1965,47,12941
1966,55,12413
1967,67,12975
1968,80,13065
1969,53,12677
1970,75,11742
1971,63,10808
1972,68,9283
1973,41,8486
1974,56,8136
1975,49,8063
1976,37,7644
1977,46,8311
1978,52,8841
1979,71,9987
1980,75,10357
1981,58,10390
1982,71,10699
1983,76,10882
1984,93,11525
1985,77,11646
1986,66,11406
1987,88,11144
1988,85,11392
1989,56,11986
1990,42,12375
1991,38,12415
1992,29,11405
1993,30,9855
1994,21,9333
1995,20,8672
1996,15,8193
1997,11,7489
1998,12,6733
1999,10,6445
2000,10,6295
2001,6,5786
2002,9,5152
2003,8,4789
2004,15,4441
2005,10,4043
2006,5,3946
2007,7,3735
2008,6,3337
2009,5,3250
2010,0,3136
2011,5,2865
2012,0,2817
2013,0,2596
2014,0,2674
2015,0,2531
2016,0,2356
2017,5,2297
2018,0,2120
2019,0,1870
