year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,5,0
1896,0,0
1897,0,0
1898,6,0
1899,0,0
1900,5,0
1901,0,0
1902,0,0
1903,0,0
1904,5,0
1905,0,0
1906,6,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,8,0
1912,17,0
1913,16,0
1914,13,0
1915,22,0
1916,12,0
1917,17,0
1918,18,0
1919,22,0
1920,27,0
1921,33,0
1922,38,0
1923,50,0
1924,51,0
1925,75,0
1926,76,0
1927,67,0
1928,100,0
1929,110,0
1930,94,0
1931,99,0
1932,96,0
1933,108,0
1934,147,0
1935,194,0
1936,220,0
1937,265,0
1938,313,0
1939,338,0
1940,631,0
1941,1468,7
1942,2632,9
1943,4839,21
1944,6203,23
1945,6169,14
1946,9366,25
1947,12399,28
1948,14279,28
1949,15132,23
1950,16202,27
1951,18570,27
1952,20880,31
1953,25758,32
1954,27370,37
1955,26686,38
1956,26927,41
1957,25018,48
1958,25259,58
1959,24713,38
1960,22093,53
1961,21684,48
1962,21272,35
1963,20586,63
1964,19823,40
1965,17472,36
1966,16251,38
1967,15368,49
1968,14030,40
1969,13356,60
1970,12908,51
1971,10143,43
1972,7476,21
1973,5814,20
1974,5271,21
1975,4177,17
1976,3366,20
1977,2831,14
1978,2690,8
1979,3366,13
1980,3534,7
1981,3884,12
1982,3546,16
1983,3029,10
1984,2641,8
1985,2466,11
1986,2017,7
1987,1784,11
1988,1511,7
1989,1333,12
1990,1194,11
1991,1086,7
1992,919,5
1993,806,7
1994,750,0
1995,687,0
1996,814,0
1997,769,0
1998,714,0
1999,655,5
2000,606,0
2001,578,0
2002,530,0
2003,673,0
2004,540,5
2005,457,0
2006,566,0
2007,515,0
2008,455,0
2009,331,0
2010,258,0
2011,266,0
2012,215,0
2013,204,0
2014,185,0
2015,167,0
2016,183,0
2017,155,0
2018,136,0
2019,145,0
