year,F,M
1880,0,0
1881,0,0
1882,9,0
1883,6,0
1884,0,0
1885,9,0
1886,7,0
1887,0,0
1888,0,0
1889,7,0
1890,9,0
1891,7,0
1892,12,0
1893,7,0
1894,16,0
1895,5,0
1896,10,0
1897,16,0
1898,12,0
1899,8,0
1900,10,0
1901,9,0
1902,6,0
1903,9,0
1904,9,0
1905,13,0
1906,10,0
1907,20,0
1908,14,0
1909,8,0
1910,21,0
1911,11,0
1912,18,0
1913,20,0
1914,15,0
1915,13,0
1916,18,0
1917,25,0
1918,21,0
1919,22,0
1920,22,0
1921,20,0
1922,18,0
1923,15,0
1924,24,0
1925,22,0
1926,18,0
1927,21,0
1928,12,0
1929,12,0
1930,12,0
1931,15,0
1932,13,0
1933,16,0
1934,14,0
1935,7,0
1936,7,0
1937,12,0
1938,18,0
1939,27,0
1940,33,0
1941,27,0
1942,33,0
1943,68,0
1944,69,0
1945,54,0
1946,85,0
1947,109,0
1948,104,0
1949,90,0
1950,93,0
1951,98,0
1952,101,0
1953,102,0
1954,124,0
1955,120,0
1956,134,0
1957,168,0
1958,160,0
1959,198,0
1960,191,0
1961,212,0
1962,230,0
1963,258,0
1964,208,0
1965,208,0
1966,145,0
1967,134,0
1968,128,0
1969,135,0
1970,109,0
1971,114,0
1972,86,0
1973,94,0
1974,63,0
1975,58,0
1976,43,0
1977,57,0
1978,44,0
1979,39,0
1980,30,0
1981,29,0
1982,26,0
1983,32,0
1984,29,0
1985,26,0
1986,21,0
1987,16,0
1988,17,0
1989,18,0
1990,16,0
1991,11,0
1992,9,0
1993,8,0
1994,10,0
1995,7,0
1996,0,0
1997,0,0
1998,6,0
1999,8,0
2000,0,0
2001,5,0
2002,0,0
2003,10,0
2004,9,0
2005,8,0
2006,7,0
2007,0,0
2008,5,0
2009,9,0
2010,8,0
2011,11,0
2012,10,0
2013,11,0
2014,12,0
2015,16,0
2016,11,0
2017,9,0
2018,9,0
2019,5,0
