year,F,M
1880,0,31
1881,0,14
1882,0,27
1883,0,18
1884,0,30
1885,0,23
1886,0,24
1887,0,19
1888,0,25
1889,0,26
1890,0,32
1891,0,25
1892,0,28
1893,0,31
1894,0,32
1895,0,23
1896,0,40
1897,0,21
1898,0,27
1899,0,25
1900,0,44
1901,0,36
1902,0,44
1903,0,44
1904,0,43
1905,0,51
1906,0,50
1907,0,66
1908,0,53
1909,0,56
1910,0,83
1911,0,76
1912,0,120
1913,0,127
1914,0,162
1915,0,193
1916,0,200
1917,0,231
1918,0,226
1919,0,232
1920,0,279
1921,0,327
1922,0,329
1923,0,341
1924,0,433
1925,0,423
1926,0,404
1927,9,411
1928,7,481
1929,8,473
1930,10,501
1931,0,367
1932,10,347
1933,0,310
1934,0,362
1935,5,357
1936,0,315
1937,0,325
1938,0,300
1939,0,324
1940,0,317
1941,6,339
1942,6,326
1943,5,357
1944,0,397
1945,6,367
1946,0,444
1947,7,457
1948,5,529
1949,9,512
1950,0,534
1951,0,525
1952,0,540
1953,11,546
1954,5,604
1955,6,555
1956,6,586
1957,0,613
1958,6,611
1959,5,655
1960,0,661
1961,6,613
1962,6,707
1963,0,643
1964,7,706
1965,6,700
1966,6,677
1967,6,732
1968,0,790
1969,9,843
1970,13,887
1971,7,911
1972,0,842
1973,11,865
1974,11,981
1975,7,984
1976,14,956
1977,12,958
1978,5,1017
1979,9,1098
1980,12,1092
1981,13,1227
1982,15,1204
1983,6,1089
1984,10,1120
1985,11,1246
1986,18,1167
1987,12,1256
1988,11,1305
1989,9,1469
1990,8,1542
1991,13,1613
1992,17,1668
1993,10,1666
1994,13,1628
1995,9,1585
1996,10,1566
1997,10,1498
1998,6,1672
1999,7,1690
2000,7,1704
2001,0,1696
2002,0,1554
2003,0,1558
2004,5,1517
2005,0,1645
2006,0,1650
2007,0,1609
2008,0,1408
2009,0,1276
2010,0,1192
2011,0,1049
2012,0,1017
2013,0,925
2014,0,904
2015,0,875
2016,0,877
2017,0,811
2018,0,805
2019,0,781
