year,F,M
1880,569,62
1881,641,52
1882,824,58
1883,886,57
1884,1138,62
1885,1146,57
1886,1204,73
1887,1316,64
1888,1591,69
1889,1588,50
1890,1741,48
1891,1605,31
1892,1831,39
1893,1796,62
1894,1789,55
1895,1958,45
1896,2101,37
1897,2076,44
1898,2158,39
1899,1999,29
1900,2512,41
1901,1866,38
1902,2100,35
1903,2046,36
1904,2015,30
1905,2108,29
1906,2035,34
1907,2108,37
1908,2075,36
1909,2048,41
1910,2177,23
1911,2075,33
1912,2528,53
1913,2756,70
1914,3223,57
1915,3976,97
1916,4073,70
1917,4232,84
1918,4521,101
1919,4273,98
1920,4204,91
1921,4175,86
1922,3848,78
1923,3543,83
1924,3635,85
1925,3213,68
1926,2899,71
1927,2718,80
1928,2367,81
1929,2172,73
1930,2069,67
1931,1649,65
1932,1617,45
1933,1384,50
1934,1338,38
1935,1188,52
1936,1119,40
1937,1023,45
1938,1006,44
1939,901,50
1940,908,29
1941,835,20
1942,1092,42
1943,878,43
1944,757,29
1945,654,27
1946,678,22
1947,713,31
1948,689,19
1949,575,20
1950,588,18
1951,531,10
1952,516,12
1953,516,17
1954,494,16
1955,463,28
1956,468,15
1957,442,18
1958,391,13
1959,348,11
1960,371,7
1961,347,10
1962,364,0
1963,284,7
1964,285,10
1965,259,8
1966,195,12
1967,175,9
1968,172,0
1969,143,5
1970,161,0
1971,163,9
1972,168,6
1973,142,6
1974,148,0
1975,148,0
1976,143,6
1977,123,7
1978,132,0
1979,143,0
1980,168,6
1981,183,0
1982,190,0
1983,171,5
1984,169,0
1985,165,0
1986,162,0
1987,141,0
1988,148,0
1989,140,0
1990,131,0
1991,142,0
1992,157,0
1993,156,0
1994,123,0
1995,158,0
1996,175,0
1997,138,0
1998,164,0
1999,162,0
2000,200,0
2001,208,0
2002,199,0
2003,203,0
2004,196,0
2005,190,0
2006,244,0
2007,269,0
2008,259,0
2009,269,0
2010,267,0
2011,335,0
2012,368,0
2013,424,0
2014,453,0
2015,460,0
2016,548,0
2017,454,0
2018,458,0
2019,383,0
