year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,5,0
1890,0,0
1891,6,0
1892,0,0
1893,5,0
1894,0,0
1895,5,0
1896,9,0
1897,8,0
1898,8,0
1899,9,0
1900,13,0
1901,0,0
1902,8,0
1903,15,0
1904,30,0
1905,17,0
1906,23,0
1907,23,0
1908,32,0
1909,41,0
1910,43,0
1911,37,0
1912,35,0
1913,44,0
1914,88,0
1915,74,0
1916,101,0
1917,109,0
1918,101,0
1919,118,0
1920,135,0
1921,140,0
1922,142,0
1923,133,0
1924,156,0
1925,178,0
1926,168,0
1927,187,0
1928,146,0
1929,149,0
1930,139,0
1931,148,0
1932,146,0
1933,171,0
1934,139,0
1935,158,0
1936,145,0
1937,122,0
1938,141,0
1939,106,0
1940,123,0
1941,110,0
1942,101,0
1943,113,0
1944,110,0
1945,95,0
1946,101,0
1947,94,0
1948,100,0
1949,121,0
1950,83,0
1951,75,0
1952,79,0
1953,79,0
1954,83,0
1955,78,0
1956,86,0
1957,57,0
1958,43,0
1959,48,0
1960,46,0
1961,45,0
1962,36,0
1963,57,0
1964,27,0
1965,36,0
1966,33,0
1967,20,0
1968,19,0
1969,15,0
1970,30,0
1971,12,0
1972,21,0
1973,7,0
1974,7,0
1975,6,0
1976,10,0
1977,5,0
1978,6,0
1979,6,0
1980,11,0
1981,0,0
1982,9,0
1983,13,0
1984,9,0
1985,5,0
1986,0,0
1987,6,0
1988,5,0
1989,0,0
1990,0,0
1991,5,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,8,0
1997,0,0
1998,0,0
1999,7,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,5,0
2017,0,0
2018,0,0
2019,0,0
