year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,6,0
1898,5,0
1899,0,0
1900,6,0
1901,0,0
1902,7,0
1903,6,0
1904,5,0
1905,5,0
1906,9,0
1907,6,0
1908,6,0
1909,5,0
1910,13,0
1911,9,0
1912,0,0
1913,7,0
1914,5,0
1915,10,0
1916,12,5
1917,16,6
1918,17,5
1919,24,5
1920,25,0
1921,18,0
1922,24,0
1923,18,0
1924,14,0
1925,23,5
1926,20,6
1927,29,5
1928,16,0
1929,21,5
1930,8,0
1931,12,0
1932,25,0
1933,14,0
1934,12,0
1935,9,0
1936,9,0
1937,15,0
1938,19,0
1939,15,0
1940,9,0
1941,18,0
1942,20,0
1943,16,0
1944,21,0
1945,14,0
1946,10,0
1947,16,0
1948,15,0
1949,29,0
1950,21,0
1951,13,0
1952,8,0
1953,16,0
1954,24,0
1955,18,0
1956,20,0
1957,10,0
1958,20,0
1959,15,0
1960,21,0
1961,23,0
1962,23,0
1963,30,0
1964,31,0
1965,37,0
1966,38,0
1967,38,0
1968,54,0
1969,31,0
1970,59,0
1971,65,0
1972,87,0
1973,66,6
1974,89,0
1975,106,0
1976,88,0
1977,132,0
1978,140,0
1979,188,0
1980,249,7
1981,246,6
1982,271,0
1983,268,0
1984,278,0
1985,377,0
1986,418,0
1987,427,5
1988,524,8
1989,497,8
1990,547,8
1991,573,0
1992,570,0
1993,594,0
1994,631,7
1995,620,0
1996,703,0
1997,639,0
1998,741,0
1999,687,0
2000,648,0
2001,746,0
2002,689,7
2003,553,5
2004,512,5
2005,529,0
2006,534,0
2007,500,0
2008,375,0
2009,366,5
2010,267,0
2011,199,0
2012,156,0
2013,144,5
2014,133,0
2015,131,5
2016,108,6
2017,111,0
2018,111,0
2019,87,6
