year,Girls,Boys
1880,0,0
1881,0,5
1882,0,6
1883,0,8
1884,0,0
1885,0,14
1886,0,10
1887,0,7
1888,0,6
1889,0,0
1890,0,12
1891,0,7
1892,0,10
1893,0,9
1894,0,8
1895,0,8
1896,0,10
1897,0,13
1898,0,9
1899,0,7
1900,0,13
1901,0,8
1902,0,8
1903,0,5
1904,0,7
1905,0,8
1906,0,5
1907,0,12
1908,0,9
1909,0,13
1910,0,13
1911,0,18
1912,0,25
1913,0,30
1914,0,38
1915,0,59
1916,0,55
1917,8,59
1918,0,52
1919,0,54
1920,0,60
1921,0,58
1922,0,62
1923,6,61
1924,0,71
1925,5,48
1926,0,77
1927,0,53
1928,0,59
1929,0,71
1930,0,66
1931,0,51
1932,6,64
1933,9,59
1934,0,74
1935,0,68
1936,0,82
1937,0,97
1938,0,74
1939,0,96
1940,12,102
1941,6,120
1942,6,136
1943,9,139
1944,8,110
1945,9,106
1946,18,192
1947,13,209
1948,9,199
1949,11,197
1950,10,226
1951,5,247
1952,14,265
1953,10,288
1954,7,326
1955,5,271
1956,11,343
1957,20,357
1958,15,342
1959,25,343
1960,14,346
1961,12,290
1962,12,276
1963,10,254
1964,13,228
1965,12,213
1966,11,187
1967,12,192
1968,5,191
1969,7,173
1970,9,149
1971,9,290
1972,16,266
1973,9,151
1974,7,146
1975,7,145
1976,7,118
1977,10,129
1978,11,89
1979,0,107
1980,6,105
1981,8,111
1982,8,77
1983,232,146
1984,367,142
1985,225,127
1986,161,130
1987,152,117
1988,152,186
1989,153,196
1990,162,167
1991,143,177
1992,148,194
1993,143,173
1994,115,136
1995,97,129
1996,115,131
1997,65,115
1998,69,100
1999,56,86
2000,49,73
2001,41,82
2002,28,64
2003,27,54
2004,23,60
2005,22,50
2006,22,53
2007,20,64
2008,17,49
2009,25,47
2010,24,50
2011,25,51
2012,30,48
2013,27,44
2014,31,40
2015,28,55
2016,31,44
2017,33,45
2018,46,51
2019,34,42
