year,F,M
1880,0,0
1881,0,0
1882,0,5
1883,0,0
1884,0,0
1885,6,0
1886,6,0
1887,6,0
1888,6,6
1889,7,0
1890,5,0
1891,5,0
1892,7,0
1893,16,0
1894,14,6
1895,10,0
1896,13,0
1897,15,5
1898,14,0
1899,23,5
1900,26,7
1901,22,0
1902,26,5
1903,37,5
1904,39,0
1905,49,5
1906,42,5
1907,53,6
1908,75,6
1909,83,0
1910,106,6
1911,111,9
1912,143,17
1913,159,20
1914,215,25
1915,244,31
1916,272,46
1917,283,40
1918,311,58
1919,330,40
1920,313,65
1921,304,60
1922,281,63
1923,285,85
1924,302,77
1925,248,67
1926,224,77
1927,267,102
1928,223,84
1929,218,80
1930,351,105
1931,558,124
1932,658,124
1933,863,135
1934,1430,159
1935,1648,150
1936,2408,137
1937,3010,129
1938,3114,120
1939,3260,123
1940,3200,124
1941,3536,96
1942,3624,96
1943,3492,98
1944,3170,69
1945,3059,51
1946,3358,44
1947,3519,59
1948,2943,42
1949,2751,46
1950,2627,32
1951,2963,34
1952,2769,35
1953,2463,33
1954,2507,36
1955,2326,36
1956,2395,27
1957,2353,37
1958,2240,25
1959,2000,26
1960,1927,29
1961,1956,26
1962,1878,20
1963,1606,15
1964,1302,18
1965,1020,17
1966,856,9
1967,710,10
1968,636,10
1969,498,10
1970,476,8
1971,377,8
1972,251,6
1973,271,5
1974,239,9
1975,207,0
1976,191,7
1977,195,7
1978,155,6
1979,156,8
1980,153,5
1981,164,8
1982,151,8
1983,150,0
1984,147,6
1985,139,0
1986,128,7
1987,118,7
1988,141,9
1989,118,5
1990,114,5
1991,104,8
1992,104,5
1993,100,6
1994,88,7
1995,82,5
1996,67,6
1997,74,0
1998,70,5
1999,66,0
2000,74,0
2001,72,0
2002,79,0
2003,66,6
2004,67,7
2005,60,5
2006,62,0
2007,66,0
2008,46,0
2009,41,0
2010,47,0
2011,47,0
2012,52,0
2013,51,0
2014,60,6
2015,43,8
2016,46,5
2017,51,8
2018,63,6
2019,42,7
