year,F,M
1880,21,0
1881,13,0
1882,22,0
1883,21,0
1884,27,0
1885,38,0
1886,43,0
1887,50,0
1888,67,0
1889,87,0
1890,105,0
1891,113,0
1892,149,0
1893,170,0
1894,168,0
1895,192,0
1896,259,0
1897,250,0
1898,306,0
1899,230,0
1900,321,0
1901,272,0
1902,325,0
1903,352,0
1904,362,0
1905,386,0
1906,412,0
1907,440,0
1908,527,0
1909,527,0
1910,622,0
1911,663,0
1912,985,0
1913,1179,0
1914,1475,0
1915,1940,6
1916,2154,8
1917,2358,0
1918,2629,0
1919,2587,0
1920,3158,0
1921,3419,5
1922,3466,0
1923,3754,10
1924,3663,7
1925,3503,11
1926,3276,5
1927,3266,9
1928,3152,15
1929,2941,20
1930,3074,16
1931,2800,13
1932,2943,13
1933,3122,15
1934,3279,23
1935,3353,14
1936,3353,12
1937,3743,15
1938,4229,19
1939,4656,18
1940,5697,26
1941,7160,30
1942,10695,36
1943,12153,33
1944,13004,27
1945,13802,35
1946,18758,33
1947,22097,48
1948,23256,38
1949,26357,56
1950,25704,40
1951,26716,33
1952,25768,38
1953,23730,35
1954,22460,41
1955,22010,33
1956,21373,40
1957,19738,36
1958,19202,50
1959,17625,48
1960,16085,32
1961,15394,27
1962,14187,30
1963,13542,29
1964,13234,28
1965,11779,33
1966,10496,33
1967,9209,31
1968,8727,33
1969,8300,24
1970,7408,23
1971,6154,17
1972,5096,22
1973,4249,19
1974,3951,23
1975,3544,18
1976,3407,15
1977,3649,16
1978,3743,17
1979,3646,8
1980,3857,10
1981,3777,14
1982,3949,19
1983,3924,20
1984,3987,25
1985,4087,22
1986,4130,16
1987,4163,20
1988,3928,11
1989,3598,27
1990,3673,14
1991,3371,5
1992,3135,0
1993,2743,0
1994,2428,0
1995,2281,0
1996,2107,0
1997,1742,0
1998,1738,0
1999,1630,0
2000,1584,0
2001,1337,0
2002,1208,0
2003,1096,0
2004,1002,0
2005,933,0
2006,877,0
2007,779,0
2008,704,0
2009,542,0
2010,494,0
2011,451,0
2012,427,0
2013,432,0
2014,421,0
2015,341,0
2016,340,0
2017,312,0
2018,304,0
2019,279,0
