year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,5
1914,0,0
1915,0,5
1916,0,5
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,7
1922,0,7
1923,0,5
1924,0,5
1925,0,6
1926,0,7
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,7
1932,0,6
1933,0,6
1934,0,5
1935,0,6
1936,0,6
1937,0,5
1938,0,0
1939,0,6
1940,0,0
1941,0,13
1942,0,5
1943,0,0
1944,0,0
1945,0,9
1946,0,13
1947,0,6
1948,0,8
1949,0,9
1950,0,10
1951,0,9
1952,0,10
1953,0,7
1954,0,21
1955,0,12
1956,0,24
1957,0,22
1958,0,24
1959,0,23
1960,0,19
1961,0,27
1962,0,27
1963,0,21
1964,0,27
1965,0,23
1966,0,34
1967,0,21
1968,0,20
1969,0,19
1970,0,26
1971,0,26
1972,0,21
1973,0,15
1974,0,33
1975,0,31
1976,0,17
1977,0,22
1978,0,17
1979,0,35
1980,0,22
1981,0,17
1982,0,23
1983,0,16
1984,0,24
1985,0,23
1986,0,25
1987,0,27
1988,0,34
1989,0,34
1990,0,31
1991,0,47
1992,0,32
1993,0,33
1994,0,33
1995,0,28
1996,0,9
1997,0,18
1998,0,15
1999,0,10
2000,0,15
2001,0,21
2002,0,15
2003,0,14
2004,0,11
2005,0,11
2006,0,10
2007,0,12
2008,0,6
2009,0,8
2010,0,8
2011,0,9
2012,0,10
2013,0,7
2014,0,7
2015,0,12
2016,0,8
2017,0,7
2018,0,0
2019,0,0
