year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,6
1901,0,17
1902,0,16
1903,0,12
1904,0,19
1905,0,37
1906,0,39
1907,0,34
1908,0,58
1909,0,139
1910,0,136
1911,0,89
1912,5,165
1913,0,207
1914,5,401
1915,0,322
1916,0,263
1917,0,264
1918,0,409
1919,0,431
1920,6,382
1921,6,323
1922,0,309
1923,0,292
1924,0,276
1925,0,304
1926,0,312
1927,0,283
1928,0,241
1929,0,275
1930,0,279
1931,0,252
1932,0,269
1933,0,267
1934,0,269
1935,0,278
1936,0,303
1937,0,294
1938,0,299
1939,0,284
1940,0,300
1941,0,271
1942,0,294
1943,5,323
1944,0,250
1945,0,244
1946,0,243
1947,0,286
1948,0,209
1949,0,233
1950,0,231
1951,0,233
1952,0,214
1953,0,228
1954,0,220
1955,0,187
1956,0,184
1957,0,169
1958,0,150
1959,0,149
1960,0,165
1961,0,187
1962,0,170
1963,0,165
1964,0,175
1965,0,116
1966,0,110
1967,0,122
1968,0,116
1969,0,117
1970,0,119
1971,0,93
1972,0,99
1973,0,84
1974,0,71
1975,0,88
1976,0,84
1977,0,66
1978,0,76
1979,0,61
1980,0,44
1981,0,41
1982,0,37
1983,0,36
1984,0,39
1985,0,31
1986,0,19
1987,0,33
1988,0,26
1989,0,31
1990,0,16
1991,0,20
1992,0,20
1993,0,21
1994,0,20
1995,0,23
1996,0,22
1997,0,9
1998,0,12
1999,0,13
2000,0,13
2001,0,7
2002,0,11
2003,0,9
2004,0,12
2005,0,6
2006,0,13
2007,0,10
2008,0,7
2009,0,12
2010,0,8
2011,0,6
2012,0,7
2013,0,7
2014,0,13
2015,0,7
2016,0,0
2017,0,5
2018,0,10
2019,0,0
