year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,5
1897,0,0
1898,0,0
1899,0,0
1900,5,5
1901,0,0
1902,0,0
1903,0,5
1904,0,0
1905,0,0
1906,0,0
1907,0,6
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,7
1913,0,0
1914,5,11
1915,5,5
1916,0,7
1917,6,7
1918,0,11
1919,0,9
1920,0,8
1921,0,10
1922,0,7
1923,0,0
1924,0,0
1925,0,7
1926,0,11
1927,0,8
1928,0,9
1929,6,7
1930,0,10
1931,0,12
1932,0,16
1933,0,11
1934,0,6
1935,0,12
1936,0,12
1937,0,10
1938,0,0
1939,0,10
1940,0,13
1941,8,12
1942,7,14
1943,5,13
1944,9,12
1945,0,24
1946,11,16
1947,12,17
1948,9,25
1949,8,13
1950,7,11
1951,8,19
1952,9,21
1953,0,25
1954,0,22
1955,9,22
1956,8,25
1957,6,34
1958,8,30
1959,9,34
1960,7,37
1961,5,31
1962,6,28
1963,7,29
1964,5,28
1965,6,23
1966,9,25
1967,7,15
1968,0,16
1969,0,23
1970,5,20
1971,6,18
1972,0,19
1973,0,11
1974,8,10
1975,0,14
1976,0,13
1977,0,16
1978,0,20
1979,8,9
1980,9,17
1981,5,6
1982,0,18
1983,0,14
1984,5,10
1985,5,8
1986,0,8
1987,0,8
1988,0,11
1989,5,15
1990,0,12
1991,0,9
1992,0,11
1993,5,5
1994,0,10
1995,0,13
1996,5,5
1997,0,9
1998,0,7
1999,0,8
2000,0,8
2001,0,0
2002,0,6
2003,5,0
2004,0,5
2005,0,7
2006,0,6
2007,0,5
2008,0,0
2009,0,6
2010,0,5
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,5
2018,0,0
2019,6,0
