year,F,M
1880,13,0
1881,9,0
1882,9,0
1883,14,0
1884,9,0
1885,9,0
1886,13,0
1887,17,0
1888,12,0
1889,15,0
1890,15,0
1891,13,0
1892,17,0
1893,16,0
1894,8,0
1895,16,0
1896,20,0
1897,13,0
1898,10,0
1899,11,0
1900,18,0
1901,8,0
1902,15,0
1903,17,0
1904,13,0
1905,11,0
1906,8,0
1907,6,0
1908,12,0
1909,14,0
1910,17,0
1911,15,0
1912,12,0
1913,11,0
1914,17,0
1915,18,0
1916,21,0
1917,20,0
1918,22,0
1919,17,0
1920,18,0
1921,23,0
1922,20,0
1923,17,0
1924,19,0
1925,12,0
1926,13,0
1927,15,0
1928,15,0
1929,12,0
1930,10,0
1931,12,0
1932,0,0
1933,9,0
1934,6,0
1935,5,0
1936,0,0
1937,5,0
1938,10,0
1939,6,0
1940,0,0
1941,0,0
1942,8,0
1943,9,0
1944,7,0
1945,9,0
1946,6,0
1947,0,0
1948,7,0
1949,7,0
1950,5,0
1951,6,0
1952,6,0
1953,5,0
1954,5,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,7,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,6,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,5,0
1971,5,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,286,0
1978,153,0
1979,124,0
1980,76,0
1981,29,0
1982,35,0
1983,24,0
1984,15,0
1985,9,0
1986,18,0
1987,5,0
1988,10,0
1989,10,0
1990,6,0
1991,8,0
1992,0,0
1993,6,0
1994,6,0
1995,0,0
1996,5,0
1997,0,0
1998,6,0
1999,0,0
2000,7,0
2001,0,0
2002,0,0
2003,6,0
2004,0,0
2005,5,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,5,0
2011,6,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
