year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,5
1907,0,8
1908,0,6
1909,0,0
1910,0,11
1911,0,9
1912,0,17
1913,0,45
1914,0,30
1915,0,45
1916,0,49
1917,0,45
1918,0,47
1919,0,57
1920,0,60
1921,0,67
1922,0,60
1923,0,48
1924,0,66
1925,0,71
1926,0,66
1927,0,83
1928,0,74
1929,5,59
1930,0,67
1931,0,55
1932,0,67
1933,0,87
1934,0,68
1935,0,82
1936,0,81
1937,7,77
1938,0,97
1939,0,112
1940,5,110
1941,7,120
1942,7,113
1943,14,127
1944,7,103
1945,15,129
1946,0,147
1947,18,150
1948,12,160
1949,11,166
1950,13,160
1951,10,145
1952,13,191
1953,7,215
1954,14,218
1955,12,227
1956,31,304
1957,35,382
1958,69,392
1959,75,408
1960,109,448
1961,67,414
1962,66,432
1963,67,464
1964,120,538
1965,122,430
1966,89,417
1967,88,396
1968,89,410
1969,74,402
1970,113,433
1971,200,428
1972,114,330
1973,111,350
1974,98,345
1975,70,298
1976,73,280
1977,81,250
1978,113,335
1979,97,354
1980,191,370
1981,196,365
1982,278,364
1983,247,359
1984,472,429
1985,447,466
1986,509,511
1987,702,540
1988,572,665
1989,623,688
1990,642,867
1991,667,843
1992,746,787
1993,1271,965
1994,1648,949
1995,1547,720
1996,1468,676
1997,1559,703
1998,1644,697
1999,1442,626
2000,1650,733
2001,1524,578
2002,1643,524
2003,2183,493
2004,2360,485
2005,2456,470
2006,2323,443
2007,2165,477
2008,2309,385
2009,2414,434
2010,2341,423
2011,2595,409
2012,2624,370
2013,2516,376
2014,2440,311
2015,2196,300
2016,1702,229
2017,1391,254
2018,1212,247
2019,1212,197
