year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,5,0
1896,0,0
1897,6,0
1898,0,0
1899,0,0
1900,0,0
1901,7,0
1902,0,0
1903,0,0
1904,6,0
1905,9,0
1906,0,0
1907,9,0
1908,5,0
1909,6,0
1910,7,0
1911,6,0
1912,13,0
1913,11,0
1914,16,0
1915,15,0
1916,17,0
1917,21,0
1918,17,0
1919,25,0
1920,16,0
1921,28,0
1922,21,0
1923,22,0
1924,14,0
1925,26,0
1926,28,0
1927,19,0
1928,21,0
1929,17,0
1930,20,0
1931,25,0
1932,29,0
1933,34,0
1934,32,0
1935,23,0
1936,23,0
1937,34,0
1938,29,0
1939,49,0
1940,35,0
1941,52,0
1942,47,0
1943,50,0
1944,54,0
1945,60,0
1946,92,0
1947,95,0
1948,111,0
1949,147,0
1950,193,0
1951,199,0
1952,255,0
1953,272,0
1954,278,0
1955,346,0
1956,430,0
1957,488,0
1958,678,0
1959,673,0
1960,771,0
1961,875,0
1962,1092,5
1963,1079,0
1964,1179,0
1965,1286,0
1966,1309,5
1967,1434,5
1968,1462,0
1969,1792,5
1970,2215,0
1971,2298,6
1972,2750,8
1973,2524,6
1974,2277,0
1975,2130,10
1976,2366,8
1977,2296,9
1978,2439,14
1979,2997,10
1980,3396,18
1981,3258,8
1982,3323,11
1983,2602,14
1984,2630,13
1985,2979,18
1986,2830,9
1987,2613,10
1988,2576,6
1989,2621,17
1990,2479,0
1991,2224,9
1992,2524,6
1993,2036,0
1994,1925,8
1995,1667,0
1996,1542,0
1997,1411,0
1998,1297,0
1999,1292,0
2000,1356,0
2001,1276,0
2002,1115,0
2003,1142,0
2004,1172,0
2005,1328,0
2006,854,0
2007,504,0
2008,419,0
2009,347,0
2010,314,0
2011,234,0
2012,271,0
2013,240,0
2014,232,0
2015,220,0
2016,194,0
2017,195,0
2018,143,0
2019,142,0
