year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,6
1889,0,6
1890,0,7
1891,0,0
1892,0,7
1893,0,13
1894,0,11
1895,0,6
1896,0,14
1897,0,7
1898,0,7
1899,0,14
1900,5,16
1901,0,15
1902,0,20
1903,0,21
1904,0,17
1905,0,35
1906,0,31
1907,0,45
1908,0,42
1909,0,42
1910,0,43
1911,0,60
1912,0,169
1913,0,212
1914,0,291
1915,0,422
1916,8,476
1917,5,518
1918,9,580
1919,9,653
1920,11,803
1921,8,998
1922,15,984
1923,6,1104
1924,9,1071
1925,18,1140
1926,13,1119
1927,10,1232
1928,16,1223
1929,9,1242
1930,16,1355
1931,14,1377
1932,11,1315
1933,13,1314
1934,8,1351
1935,0,1368
1936,6,1403
1937,7,1342
1938,11,1535
1939,8,1506
1940,6,1512
1941,10,1651
1942,11,1785
1943,12,2382
1944,16,2293
1945,7,2163
1946,18,2861
1947,13,3682
1948,16,3661
1949,14,3879
1950,20,4568
1951,20,5768
1952,32,7173
1953,20,7378
1954,20,8361
1955,32,10408
1956,31,11488
1957,46,12426
1958,42,11896
1959,48,11742
1960,45,12181
1961,53,12279
1962,56,11625
1963,50,12239
1964,45,11658
1965,43,10678
1966,59,11612
1967,63,11008
1968,73,9867
1969,48,9446
1970,58,9613
1971,48,9859
1972,45,9154
1973,60,8168
1974,51,7390
1975,34,6825
1976,61,6750
1977,40,6602
1978,29,6173
1979,44,6192
1980,40,5888
1981,44,5619
1982,38,5620
1983,40,5316
1984,44,5328
1985,45,5215
1986,36,5037
1987,45,4784
1988,41,4947
1989,26,4893
1990,23,4481
1991,13,4124
1992,15,3629
1993,14,3264
1994,11,2784
1995,5,2457
1996,8,2183
1997,5,2000
1998,0,1785
1999,0,1662
2000,9,1525
2001,0,1432
2002,6,1324
2003,8,1314
2004,8,1314
2005,0,1165
2006,0,1250
2007,8,1155
2008,0,1060
2009,0,965
2010,0,890
2011,0,806
2012,0,839
2013,0,760
2014,0,753
2015,0,727
2016,0,634
2017,0,584
2018,0,567
2019,0,506
