year,Girls,Boys
1880,0,32
1881,0,29
1882,0,22
1883,0,26
1884,0,29
1885,0,41
1886,0,38
1887,0,35
1888,0,45
1889,0,66
1890,0,72
1891,0,65
1892,0,102
1893,0,83
1894,0,105
1895,0,127
1896,0,175
1897,0,164
1898,0,191
1899,0,214
1900,0,279
1901,0,246
1902,0,275
1903,0,330
1904,6,414
1905,0,474
1906,0,534
1907,0,589
1908,0,692
1909,6,746
1910,0,880
1911,0,1149
1912,11,2538
1913,15,3065
1914,21,4178
1915,24,5681
1916,30,6012
1917,28,6141
1918,43,6809
1919,31,6796
1920,36,7840
1921,34,8960
1922,42,9259
1923,53,9732
1924,46,10355
1925,50,10147
1926,71,10342
1927,80,10847
1928,77,11171
1929,89,10840
1930,86,11703
1931,74,11565
1932,59,11741
1933,49,11405
1934,48,11799
1935,41,12065
1936,34,12487
1937,36,13215
1938,51,14398
1939,44,14711
1940,54,15134
1941,30,16138
1942,60,18205
1943,53,19114
1944,49,18096
1945,46,18093
1946,54,22036
1947,54,24582
1948,60,23551
1949,62,23588
1950,43,23820
1951,61,25844
1952,63,25905
1953,53,25513
1954,60,26190
1955,71,26737
1956,71,27424
1957,81,28037
1958,105,26664
1959,109,26626
1960,93,27688
1961,80,26097
1962,119,25232
1963,94,25237
1964,127,24865
1965,110,22672
1966,104,20833
1967,97,19265
1968,94,18088
1969,106,17550
1970,106,16814
1971,73,14762
1972,77,12334
1973,96,10981
1974,63,10148
1975,62,9636
1976,75,9134
1977,73,9453
1978,66,9024
1979,67,9244
1980,81,9614
1981,85,9477
1982,67,9357
1983,80,8969
1984,86,8789
1985,60,8999
1986,90,8453
1987,78,8358
1988,69,8568
1989,35,8555
1990,39,8259
1991,26,7576
1992,22,6733
1993,27,6275
1994,16,5678
1995,15,5224
1996,11,4975
1997,15,4658
1998,9,4586
1999,9,4285
2000,6,4151
2001,6,3908
2002,0,3664
2003,9,3642
2004,17,3422
2005,7,3368
2006,9,3241
2007,5,3105
2008,6,2962
2009,0,2610
2010,5,2426
2011,0,2215
2012,0,2221
2013,0,2174
2014,0,2149
2015,0,2026
2016,5,1915
2017,0,1760
2018,0,1664
2019,7,1611
