year,F,M
1880,0,11
1881,0,14
1882,0,15
1883,0,13
1884,0,19
1885,0,23
1886,0,28
1887,0,22
1888,0,30
1889,0,48
1890,0,44
1891,0,45
1892,0,62
1893,0,55
1894,0,75
1895,0,76
1896,0,95
1897,0,93
1898,0,100
1899,0,108
1900,0,157
1901,0,133
1902,0,151
1903,0,182
1904,0,201
1905,0,189
1906,0,191
1907,0,239
1908,0,270
1909,0,301
1910,5,289
1911,0,462
1912,5,929
1913,6,1142
1914,7,1468
1915,8,2085
1916,12,2260
1917,11,2486
1918,24,2712
1919,17,2689
1920,21,3157
1921,24,3383
1922,23,3541
1923,25,3695
1924,21,4152
1925,39,4507
1926,48,5122
1927,56,5513
1928,40,5488
1929,49,5965
1930,40,6482
1931,55,6826
1932,44,7346
1933,43,7421
1934,49,7817
1935,48,8456
1936,39,9018
1937,51,9423
1938,37,9972
1939,47,10054
1940,44,10238
1941,43,10943
1942,37,11477
1943,55,11361
1944,38,10024
1945,36,8858
1946,33,10030
1947,46,10747
1948,37,9844
1949,28,9808
1950,40,9722
1951,31,9540
1952,32,9032
1953,35,8618
1954,38,8549
1955,32,8071
1956,33,7985
1957,34,7591
1958,32,6859
1959,41,6635
1960,36,6561
1961,44,6627
1962,32,6231
1963,33,6160
1964,32,5871
1965,38,5256
1966,30,4866
1967,40,4872
1968,29,4475
1969,41,4383
1970,43,4401
1971,33,3591
1972,15,2817
1973,29,2591
1974,20,2418
1975,16,2401
1976,19,2142
1977,15,2047
1978,19,1889
1979,22,1864
1980,17,1818
1981,16,1764
1982,22,1719
1983,17,1550
1984,13,1443
1985,14,1447
1986,10,1455
1987,10,1441
1988,9,1404
1989,9,1469
1990,0,1450
1991,5,1259
1992,8,1175
1993,10,1116
1994,0,954
1995,0,890
1996,0,822
1997,0,773
1998,0,671
1999,0,686
2000,0,680
2001,0,609
2002,0,556
2003,0,529
2004,0,552
2005,0,472
2006,0,465
2007,0,471
2008,0,415
2009,0,396
2010,0,348
2011,0,373
2012,0,346
2013,0,328
2014,0,279
2015,0,312
2016,0,284
2017,0,270
2018,0,241
2019,0,243
