year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,5
1905,0,0
1906,0,6
1907,0,0
1908,0,5
1909,0,8
1910,0,7
1911,0,10
1912,0,23
1913,0,20
1914,0,34
1915,0,34
1916,0,52
1917,0,75
1918,11,53
1919,8,65
1920,0,91
1921,0,77
1922,7,84
1923,7,84
1924,0,93
1925,6,73
1926,0,86
1927,6,74
1928,0,96
1929,0,66
1930,8,71
1931,0,69
1932,0,79
1933,0,86
1934,0,73
1935,5,61
1936,0,64
1937,0,64
1938,0,68
1939,0,50
1940,0,58
1941,0,67
1942,0,61
1943,0,66
1944,0,58
1945,0,50
1946,6,42
1947,0,62
1948,0,59
1949,0,60
1950,0,43
1951,0,59
1952,0,53
1953,0,50
1954,0,60
1955,0,47
1956,0,45
1957,0,43
1958,0,37
1959,0,37
1960,0,47
1961,0,49
1962,0,39
1963,0,44
1964,0,34
1965,0,33
1966,0,27
1967,0,22
1968,0,31
1969,0,30
1970,0,30
1971,0,31
1972,0,21
1973,0,34
1974,0,37
1975,0,118
1976,0,59
1977,0,45
1978,0,38
1979,0,41
1980,0,29
1981,0,24
1982,0,31
1983,0,27
1984,0,28
1985,0,24
1986,0,37
1987,0,26
1988,0,22
1989,0,29
1990,0,33
1991,0,28
1992,0,22
1993,0,23
1994,0,24
1995,0,18
1996,0,21
1997,0,20
1998,0,20
1999,0,25
2000,0,21
2001,0,15
2002,0,13
2003,0,16
2004,0,22
2005,0,17
2006,0,15
2007,0,17
2008,0,15
2009,0,12
2010,0,7
2011,0,25
2012,0,23
2013,0,15
2014,0,18
2015,0,26
2016,0,12
2017,0,19
2018,0,18
2019,0,13
