year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,6,0
1898,0,0
1899,0,0
1900,0,0
1901,5,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,5,0
1909,7,0
1910,6,0
1911,5,0
1912,6,0
1913,0,0
1914,0,0
1915,6,0
1916,7,0
1917,15,0
1918,11,0
1919,15,0
1920,9,0
1921,8,0
1922,18,0
1923,14,0
1924,10,0
1925,15,0
1926,10,0
1927,5,0
1928,9,0
1929,6,0
1930,6,0
1931,0,0
1932,7,0
1933,5,0
1934,5,0
1935,12,0
1936,6,0
1937,9,0
1938,0,0
1939,12,0
1940,8,0
1941,9,0
1942,12,0
1943,8,0
1944,8,0
1945,5,0
1946,8,0
1947,0,0
1948,11,0
1949,7,0
1950,7,0
1951,9,0
1952,8,0
1953,8,0
1954,9,0
1955,0,0
1956,8,0
1957,11,0
1958,0,0
1959,0,0
1960,7,0
1961,7,0
1962,9,0
1963,6,0
1964,0,0
1965,0,0
1966,0,0
1967,5,0
1968,6,0
1969,0,0
1970,0,0
1971,0,0
1972,5,0
1973,10,0
1974,0,0
1975,13,0
1976,0,0
1977,0,0
1978,0,0
1979,9,0
1980,8,0
1981,0,0
1982,7,0
1983,9,0
1984,0,0
1985,0,0
1986,8,0
1987,6,0
1988,9,0
1989,7,0
1990,11,0
1991,11,0
1992,10,0
1993,8,0
1994,6,0
1995,0,0
1996,9,0
1997,8,0
1998,9,0
1999,28,0
2000,26,0
2001,44,0
2002,40,0
2003,50,0
2004,64,0
2005,64,0
2006,55,0
2007,66,0
2008,62,0
2009,44,0
2010,36,0
2011,41,0
2012,43,0
2013,30,0
2014,31,0
2015,20,0
2016,53,0
2017,28,0
2018,23,0
2019,22,0
