year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,7
1888,0,9
1889,0,33
1890,0,43
1891,7,33
1892,0,37
1893,0,44
1894,0,38
1895,0,59
1896,5,57
1897,6,36
1898,0,55
1899,0,48
1900,0,79
1901,6,55
1902,0,70
1903,0,65
1904,5,59
1905,7,70
1906,6,66
1907,0,94
1908,9,96
1909,7,99
1910,6,114
1911,5,173
1912,9,252
1913,12,354
1914,10,408
1915,11,497
1916,16,527
1917,12,528
1918,17,569
1919,16,604
1920,7,602
1921,11,619
1922,15,576
1923,17,595
1924,13,582
1925,15,534
1926,21,576
1927,21,518
1928,19,512
1929,13,505
1930,9,508
1931,11,444
1932,8,465
1933,8,461
1934,5,458
1935,10,474
1936,13,468
1937,15,503
1938,8,471
1939,10,486
1940,6,489
1941,9,453
1942,9,479
1943,6,474
1944,0,455
1945,5,420
1946,6,436
1947,5,491
1948,6,413
1949,13,457
1950,6,419
1951,10,470
1952,5,433
1953,0,401
1954,7,427
1955,8,404
1956,0,365
1957,0,376
1958,5,355
1959,5,364
1960,0,357
1961,0,335
1962,5,341
1963,0,285
1964,0,318
1965,0,287
1966,0,268
1967,0,233
1968,0,234
1969,7,270
1970,5,292
1971,0,264
1972,0,257
1973,0,238
1974,5,250
1975,0,208
1976,0,164
1977,0,160
1978,0,161
1979,0,141
1980,0,143
1981,0,144
1982,0,151
1983,0,122
1984,0,124
1985,0,133
1986,0,157
1987,5,163
1988,0,172
1989,0,169
1990,0,173
1991,0,130
1992,0,168
1993,0,204
1994,0,199
1995,0,196
1996,6,172
1997,0,156
1998,0,180
1999,0,206
2000,9,229
2001,5,249
2002,0,325
2003,0,364
2004,6,424
2005,0,462
2006,7,558
2007,7,944
2008,7,1196
2009,15,1140
2010,8,1015
2011,5,1089
2012,7,943
2013,0,917
2014,7,956
2015,0,958
2016,12,938
2017,0,885
2018,13,766
2019,9,745
