year,F,M
1880,0,0
1881,0,6
1882,0,5
1883,0,0
1884,0,7
1885,0,5
1886,0,0
1887,0,5
1888,0,0
1889,0,7
1890,0,7
1891,0,6
1892,0,5
1893,0,0
1894,0,5
1895,0,0
1896,0,5
1897,0,6
1898,0,6
1899,0,0
1900,0,7
1901,0,8
1902,0,6
1903,0,9
1904,0,5
1905,0,9
1906,0,9
1907,0,0
1908,0,8
1909,0,0
1910,0,8
1911,0,11
1912,0,14
1913,0,14
1914,0,22
1915,0,16
1916,0,19
1917,0,23
1918,0,23
1919,0,25
1920,0,24
1921,0,23
1922,0,18
1923,0,22
1924,0,23
1925,0,23
1926,0,25
1927,0,15
1928,0,26
1929,0,23
1930,0,13
1931,0,12
1932,0,14
1933,0,19
1934,0,17
1935,0,18
1936,0,12
1937,0,17
1938,0,12
1939,0,15
1940,0,17
1941,0,19
1942,0,13
1943,0,17
1944,0,16
1945,0,11
1946,0,23
1947,0,22
1948,0,20
1949,0,19
1950,0,14
1951,0,18
1952,0,19
1953,0,15
1954,0,21
1955,0,24
1956,0,13
1957,0,18
1958,0,19
1959,0,21
1960,0,14
1961,0,15
1962,0,13
1963,0,17
1964,0,15
1965,0,15
1966,0,10
1967,0,17
1968,0,14
1969,0,30
1970,0,15
1971,0,18
1972,0,12
1973,0,19
1974,0,23
1975,0,30
1976,0,56
1977,0,62
1978,0,64
1979,5,67
1980,8,59
1981,7,45
1982,6,56
1983,5,80
1984,9,82
1985,6,148
1986,0,144
1987,10,251
1988,10,232
1989,13,248
1990,12,277
1991,7,259
1992,10,329
1993,22,432
1994,22,566
1995,12,689
1996,24,991
1997,37,1364
1998,17,1491
1999,14,1545
2000,14,1468
2001,16,1418
2002,15,1472
2003,18,1536
2004,19,1385
2005,17,1375
2006,16,1353
2007,24,1486
2008,13,1504
2009,15,1557
2010,18,1517
2011,11,1580
2012,17,1652
2013,17,1623
2014,22,1537
2015,22,1612
2016,27,1694
2017,20,1521
2018,33,1671
2019,28,1612
