year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,7
1905,0,5
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,7,0
1911,0,5
1912,9,0
1913,8,0
1914,14,6
1915,14,10
1916,24,9
1917,25,13
1918,30,22
1919,42,17
1920,43,10
1921,66,18
1922,64,21
1923,68,8
1924,80,20
1925,71,20
1926,101,40
1927,85,31
1928,115,41
1929,107,43
1930,130,63
1931,139,66
1932,152,74
1933,118,80
1934,126,104
1935,140,116
1936,140,134
1937,148,167
1938,175,170
1939,200,169
1940,186,216
1941,187,235
1942,244,330
1943,249,273
1944,182,285
1945,198,276
1946,199,336
1947,233,375
1948,212,335
1949,184,302
1950,154,291
1951,155,259
1952,134,312
1953,118,335
1954,114,336
1955,110,393
1956,102,453
1957,123,512
1958,112,525
1959,127,485
1960,99,427
1961,74,375
1962,58,327
1963,51,291
1964,76,297
1965,45,295
1966,39,257
1967,47,233
1968,39,209
1969,37,234
1970,39,194
1971,34,198
1972,27,161
1973,30,125
1974,21,120
1975,15,114
1976,14,105
1977,14,104
1978,15,114
1979,12,105
1980,11,96
1981,13,91
1982,0,107
1983,10,79
1984,7,73
1985,5,76
1986,11,68
1987,0,68
1988,5,75
1989,0,73
1990,7,73
1991,9,59
1992,10,72
1993,6,64
1994,7,48
1995,5,44
1996,0,58
1997,0,37
1998,0,51
1999,0,35
2000,0,26
2001,0,38
2002,0,34
2003,0,36
2004,0,25
2005,0,34
2006,0,21
2007,0,24
2008,0,24
2009,0,31
2010,0,12
2011,0,16
2012,0,8
2013,0,17
2014,0,16
2015,0,7
2016,0,20
2017,0,13
2018,0,9
2019,0,16
