year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,9,0
1892,0,0
1893,5,0
1894,8,0
1895,6,0
1896,9,0
1897,11,0
1898,10,7
1899,12,0
1900,9,7
1901,9,0
1902,18,0
1903,0,0
1904,9,6
1905,20,0
1906,12,5
1907,20,0
1908,6,9
1909,18,0
1910,15,5
1911,16,6
1912,35,19
1913,39,21
1914,55,28
1915,84,42
1916,107,59
1917,127,57
1918,125,58
1919,113,41
1920,102,57
1921,106,57
1922,102,58
1923,87,67
1924,108,78
1925,100,78
1926,98,68
1927,96,87
1928,119,84
1929,108,82
1930,139,89
1931,167,94
1932,224,114
1933,239,125
1934,476,169
1935,704,151
1936,717,180
1937,720,145
1938,803,149
1939,843,124
1940,1085,139
1941,1007,132
1942,1188,102
1943,1423,131
1944,1233,135
1945,1491,122
1946,1927,146
1947,2485,134
1948,2066,126
1949,2293,118
1950,2368,97
1951,2826,103
1952,2635,101
1953,2667,95
1954,2497,72
1955,2483,77
1956,2289,64
1957,2191,57
1958,1946,64
1959,1828,59
1960,1492,40
1961,1446,41
1962,1266,33
1963,1108,20
1964,1107,25
1965,955,42
1966,776,36
1967,695,15
1968,652,15
1969,619,20
1970,535,17
1971,446,15
1972,322,16
1973,263,17
1974,263,9
1975,184,9
1976,193,11
1977,170,16
1978,174,0
1979,158,9
1980,145,0
1981,146,10
1982,149,0
1983,112,0
1984,104,7
1985,97,11
1986,83,9
1987,79,0
1988,70,0
1989,71,7
1990,47,0
1991,48,0
1992,43,0
1993,42,0
1994,36,0
1995,30,0
1996,45,0
1997,31,0
1998,29,0
1999,18,0
2000,20,0
2001,30,0
2002,11,0
2003,10,0
2004,8,0
2005,9,0
2006,9,0
2007,7,0
2008,15,0
2009,11,0
2010,7,0
2011,6,0
2012,5,0
2013,0,0
2014,7,0
2015,0,0
2016,9,0
2017,11,0
2018,7,0
2019,5,0
