year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,5
1914,0,10
1915,0,9
1916,0,0
1917,0,9
1918,0,0
1919,0,16
1920,0,12
1921,0,15
1922,0,12
1923,0,12
1924,0,11
1925,0,14
1926,0,15
1927,0,13
1928,0,13
1929,0,7
1930,0,9
1931,0,13
1932,0,15
1933,0,13
1934,0,5
1935,0,14
1936,0,9
1937,0,15
1938,0,10
1939,0,10
1940,0,13
1941,0,17
1942,0,17
1943,0,6
1944,0,13
1945,0,12
1946,0,22
1947,0,28
1948,0,24
1949,0,25
1950,0,27
1951,0,30
1952,0,38
1953,0,42
1954,0,76
1955,0,61
1956,0,66
1957,0,37
1958,0,70
1959,0,57
1960,0,100
1961,0,114
1962,0,153
1963,0,160
1964,0,152
1965,0,160
1966,0,148
1967,0,173
1968,0,189
1969,0,223
1970,0,209
1971,0,218
1972,0,174
1973,0,232
1974,0,270
1975,0,261
1976,0,318
1977,5,303
1978,0,366
1979,0,316
1980,0,352
1981,0,495
1982,0,478
1983,0,692
1984,5,513
1985,0,522
1986,0,536
1987,7,630
1988,5,544
1989,0,628
1990,0,860
1991,5,848
1992,0,1066
1993,6,945
1994,0,1121
1995,0,1193
1996,5,1633
1997,6,2757
1998,9,3193
1999,13,3658
2000,10,4686
2001,12,5260
2002,16,6951
2003,20,8763
2004,55,8609
2005,17,9339
2006,21,10478
2007,26,11860
2008,33,11746
2009,13,10739
2010,12,9619
2011,17,9013
2012,15,8256
2013,16,7419
2014,10,6621
2015,5,5785
2016,5,4936
2017,0,4152
2018,7,3464
2019,5,3002
