year,Girls,Boys
1880,0,6
1881,0,6
1882,0,10
1883,0,0
1884,0,5
1885,0,7
1886,0,7
1887,0,7
1888,0,6
1889,0,0
1890,0,11
1891,0,6
1892,0,15
1893,0,7
1894,0,10
1895,0,12
1896,0,13
1897,0,13
1898,0,7
1899,0,8
1900,0,9
1901,0,10
1902,0,18
1903,0,8
1904,0,11
1905,0,16
1906,0,16
1907,0,16
1908,0,27
1909,0,12
1910,0,16
1911,0,25
1912,0,44
1913,0,40
1914,0,59
1915,6,79
1916,0,72
1917,7,72
1918,5,74
1919,7,82
1920,7,74
1921,9,86
1922,5,73
1923,0,85
1924,6,84
1925,5,115
1926,10,105
1927,0,130
1928,12,228
1929,5,537
1930,15,716
1931,14,989
1932,13,1294
1933,20,2255
1934,14,3355
1935,16,4491
1936,28,5190
1937,38,6767
1938,35,8861
1939,27,9682
1940,44,12570
1941,50,14565
1942,60,17069
1943,58,17867
1944,67,20057
1945,60,21347
1946,79,26925
1947,90,30029
1948,74,28396
1949,55,28928
1950,68,33750
1951,69,38161
1952,85,38753
1953,67,36970
1954,88,37932
1955,87,34410
1956,67,31811
1957,87,29521
1958,65,25260
1959,75,23298
1960,79,21682
1961,93,22154
1962,79,20894
1963,75,18920
1964,61,17208
1965,52,15269
1966,54,14156
1967,63,12615
1968,72,11982
1969,68,11150
1970,64,10724
1971,54,9190
1972,49,7767
1973,47,6849
1974,46,6445
1975,46,6117
1976,38,5595
1977,51,5446
1978,38,5114
1979,52,5037
1980,41,5042
1981,36,4947
1982,43,4639
1983,47,4274
1984,26,3952
1985,35,3812
1986,33,3719
1987,30,3486
1988,26,3245
1989,16,3126
1990,15,3069
1991,7,2677
1992,14,2391
1993,9,2064
1994,5,1898
1995,8,1625
1996,8,1542
1997,6,1326
1998,0,1345
1999,0,1252
2000,0,1168
2001,0,1013
2002,0,1043
2003,0,911
2004,0,925
2005,0,877
2006,0,870
2007,0,779
2008,0,679
2009,0,611
2010,0,547
2011,0,527
2012,0,492
2013,0,445
2014,0,493
2015,0,477
2016,0,442
2017,0,406
2018,0,370
2019,0,302
