year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,6,0
1886,5,0
1887,8,0
1888,9,0
1889,16,0
1890,14,0
1891,8,0
1892,15,0
1893,13,0
1894,21,0
1895,20,0
1896,20,0
1897,23,0
1898,33,0
1899,23,0
1900,32,0
1901,20,0
1902,25,0
1903,19,0
1904,21,0
1905,38,0
1906,32,0
1907,26,0
1908,33,0
1909,25,0
1910,28,0
1911,39,0
1912,72,0
1913,52,0
1914,83,0
1915,103,0
1916,111,0
1917,94,0
1918,84,0
1919,75,0
1920,62,0
1921,60,0
1922,61,0
1923,71,0
1924,76,0
1925,67,0
1926,107,0
1927,146,0
1928,235,0
1929,283,0
1930,345,0
1931,383,0
1932,401,0
1933,337,0
1934,319,5
1935,271,0
1936,235,0
1937,217,0
1938,212,0
1939,159,0
1940,149,0
1941,127,0
1942,135,0
1943,140,0
1944,95,0
1945,95,0
1946,107,0
1947,138,0
1948,158,0
1949,122,0
1950,143,0
1951,194,0
1952,178,0
1953,191,0
1954,194,0
1955,236,0
1956,255,0
1957,276,0
1958,295,0
1959,347,0
1960,322,0
1961,361,0
1962,275,0
1963,287,0
1964,226,0
1965,255,0
1966,433,0
1967,534,0
1968,421,0
1969,348,0
1970,344,0
1971,304,0
1972,223,0
1973,231,0
1974,231,0
1975,194,0
1976,178,0
1977,147,0
1978,153,0
1979,205,0
1980,199,0
1981,210,0
1982,167,0
1983,132,0
1984,138,0
1985,111,0
1986,114,0
1987,116,0
1988,116,0
1989,113,0
1990,106,0
1991,110,0
1992,119,0
1993,108,0
1994,115,0
1995,132,0
1996,159,0
1997,161,0
1998,182,0
1999,253,0
2000,301,0
2001,279,0
2002,319,0
2003,376,0
2004,379,0
2005,405,0
2006,411,0
2007,434,0
2008,434,0
2009,417,0
2010,431,0
2011,411,0
2012,444,0
2013,479,0
2014,494,0
2015,533,0
2016,473,0
2017,466,0
2018,519,0
2019,459,0
