year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,6,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,5,0
1900,0,0
1901,0,0
1902,9,0
1903,10,0
1904,0,0
1905,0,0
1906,0,0
1907,7,0
1908,0,0
1909,6,0
1910,9,0
1911,5,0
1912,9,0
1913,5,0
1914,12,0
1915,17,0
1916,19,0
1917,15,0
1918,17,0
1919,18,0
1920,17,0
1921,23,0
1922,14,0
1923,13,0
1924,17,0
1925,20,0
1926,12,0
1927,14,0
1928,14,0
1929,10,0
1930,9,0
1931,15,0
1932,5,0
1933,7,0
1934,11,0
1935,6,0
1936,5,0
1937,7,0
1938,8,0
1939,0,0
1940,10,0
1941,7,0
1942,9,0
1943,7,0
1944,7,0
1945,7,0
1946,8,0
1947,7,0
1948,9,0
1949,12,0
1950,10,0
1951,18,0
1952,19,0
1953,13,0
1954,18,0
1955,17,0
1956,27,0
1957,26,0
1958,35,0
1959,26,0
1960,35,0
1961,56,0
1962,63,0
1963,70,0
1964,58,0
1965,74,0
1966,57,0
1967,83,0
1968,64,0
1969,98,0
1970,119,0
1971,115,0
1972,113,0
1973,91,0
1974,122,0
1975,104,0
1976,99,0
1977,88,0
1978,110,0
1979,118,0
1980,104,0
1981,141,0
1982,108,0
1983,114,0
1984,152,0
1985,236,0
1986,211,0
1987,344,0
1988,456,0
1989,544,10
1990,945,6
1991,1193,7
1992,1370,0
1993,1405,0
1994,1996,0
1995,2245,0
1996,2323,0
1997,2613,0
1998,2924,0
1999,3151,6
2000,3369,0
2001,3614,0
2002,3911,7
2003,4020,0
2004,4254,7
2005,4822,0
2006,5372,0
2007,5839,5
2008,6029,0
2009,6146,7
2010,6179,5
2011,6099,0
2012,5502,0
2013,5212,0
2014,5102,0
2015,4627,8
2016,4250,0
2017,3889,0
2018,3689,0
2019,3461,0
