year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,5
1884,0,0
1885,0,0
1886,0,0
1887,0,6
1888,0,5
1889,0,0
1890,0,5
1891,0,0
1892,0,0
1893,5,11
1894,0,12
1895,0,6
1896,5,0
1897,6,13
1898,0,6
1899,0,0
1900,10,10
1901,0,11
1902,0,9
1903,0,12
1904,0,6
1905,7,11
1906,0,0
1907,0,15
1908,9,19
1909,8,22
1910,7,12
1911,11,22
1912,9,42
1913,8,59
1914,17,89
1915,23,104
1916,26,114
1917,20,123
1918,22,155
1919,25,145
1920,35,176
1921,41,205
1922,26,180
1923,32,232
1924,27,243
1925,29,190
1926,38,192
1927,38,241
1928,36,181
1929,29,168
1930,29,199
1931,20,169
1932,42,224
1933,40,213
1934,78,262
1935,122,244
1936,122,250
1937,147,284
1938,152,292
1939,288,291
1940,388,307
1941,339,287
1942,365,298
1943,425,303
1944,383,283
1945,447,287
1946,566,305
1947,796,377
1948,600,349
1949,591,314
1950,662,333
1951,814,329
1952,820,324
1953,947,263
1954,1015,255
1955,1030,198
1956,1078,193
1957,1209,154
1958,1052,135
1959,852,110
1960,587,130
1961,478,100
1962,329,94
1963,324,91
1964,290,89
1965,234,81
1966,234,65
1967,206,65
1968,160,54
1969,155,68
1970,128,53
1971,97,63
1972,96,38
1973,71,48
1974,65,48
1975,57,31
1976,41,23
1977,36,20
1978,32,18
1979,27,19
1980,31,19
1981,19,27
1982,35,13
1983,25,11
1984,10,15
1985,21,11
1986,18,7
1987,14,9
1988,9,9
1989,9,13
1990,11,8
1991,9,10
1992,7,8
1993,0,13
1994,5,10
1995,7,0
1996,5,6
1997,0,6
1998,8,0
1999,6,0
2000,5,8
2001,0,0
2002,0,5
2003,0,7
2004,0,0
2005,8,5
2006,0,0
2007,0,7
2008,0,5
2009,0,0
2010,0,0
2011,6,0
2012,0,0
2013,6,8
2014,0,9
2015,0,8
2016,0,8
2017,5,10
2018,0,14
2019,6,7
