year,Boys,Girls
1880,18,0
1881,24,0
1882,19,0
1883,39,0
1884,31,0
1885,40,0
1886,42,0
1887,40,0
1888,65,0
1889,68,0
1890,69,0
1891,79,0
1892,82,0
1893,88,0
1894,90,0
1895,108,0
1896,93,0
1897,116,0
1898,96,0
1899,108,0
1900,158,0
1901,121,0
1902,160,0
1903,151,0
1904,178,0
1905,168,0
1906,153,0
1907,185,0
1908,174,0
1909,189,0
1910,246,0
1911,197,0
1912,289,0
1913,273,0
1914,339,0
1915,414,0
1916,421,0
1917,437,0
1918,448,0
1919,479,0
1920,527,0
1921,516,0
1922,533,0
1923,532,0
1924,535,0
1925,573,0
1926,493,5
1927,489,7
1928,503,0
1929,459,0
1930,474,0
1931,435,0
1932,454,0
1933,410,0
1934,435,0
1935,415,0
1936,453,0
1937,417,0
1938,445,0
1939,424,0
1940,420,0
1941,403,0
1942,434,0
1943,406,0
1944,396,0
1945,378,0
1946,359,0
1947,375,0
1948,364,0
1949,338,0
1950,335,0
1951,326,0
1952,326,0
1953,284,0
1954,317,0
1955,325,0
1956,336,0
1957,391,0
1958,332,0
1959,325,0
1960,317,0
1961,271,0
1962,255,0
1963,231,0
1964,246,0
1965,208,0
1966,176,0
1967,142,0
1968,131,0
1969,129,0
1970,125,0
1971,122,0
1972,88,0
1973,128,0
1974,92,0
1975,103,0
1976,74,0
1977,94,0
1978,88,0
1979,91,0
1980,112,0
1981,113,0
1982,103,0
1983,87,0
1984,93,0
1985,94,0
1986,88,0
1987,113,0
1988,122,0
1989,125,0
1990,131,0
1991,112,0
1992,116,0
1993,121,0
1994,126,0
1995,127,0
1996,187,0
1997,221,0
1998,382,0
1999,894,0
2000,1312,0
2001,1911,0
2002,2155,0
2003,2723,0
2004,2940,17
2005,3371,5
2006,3298,0
2007,3477,5
2008,3424,6
2009,2864,0
2010,2430,0
2011,2244,0
2012,2006,0
2013,1946,0
2014,2049,0
2015,1956,0
2016,1810,0
2017,1608,0
2018,1578,0
2019,1388,0
