year,F,M
1880,20,0
1881,40,0
1882,46,0
1883,71,0
1884,92,0
1885,91,0
1886,131,0
1887,201,0
1888,314,0
1889,414,0
1890,525,0
1891,633,0
1892,867,0
1893,1017,0
1894,1258,0
1895,1464,6
1896,1757,5
1897,1737,9
1898,2136,9
1899,2228,8
1900,2733,16
1901,2676,10
1902,2809,12
1903,2674,12
1904,2976,11
1905,2996,17
1906,3000,12
1907,3303,14
1908,3580,16
1909,3538,12
1910,3842,20
1911,3933,14
1912,4980,18
1913,5428,19
1914,6227,33
1915,7857,29
1916,8019,30
1917,8075,34
1918,8734,25
1919,8717,24
1920,8819,13
1921,8814,23
1922,8042,21
1923,7695,25
1924,7790,20
1925,7231,29
1926,6634,27
1927,6416,38
1928,5793,32
1929,5328,23
1930,5065,25
1931,4350,30
1932,4184,16
1933,3581,32
1934,3611,27
1935,3148,16
1936,2944,14
1937,2872,18
1938,2588,16
1939,2419,22
1940,2245,11
1941,2222,16
1942,2192,7
1943,2111,0
1944,1901,7
1945,1708,0
1946,1714,6
1947,1820,0
1948,1601,6
1949,1546,9
1950,1527,0
1951,1449,5
1952,1305,5
1953,1368,0
1954,1263,9
1955,1228,6
1956,1172,5
1957,1070,0
1958,953,5
1959,845,6
1960,861,0
1961,819,0
1962,716,0
1963,688,6
1964,626,0
1965,580,0
1966,434,0
1967,441,0
1968,382,0
1969,398,0
1970,365,5
1971,343,0
1972,244,0
1973,270,0
1974,267,0
1975,311,0
1976,257,5
1977,270,0
1978,201,0
1979,237,0
1980,291,0
1981,255,6
1982,292,0
1983,216,5
1984,226,0
1985,256,0
1986,231,0
1987,236,6
1988,243,0
1989,265,0
1990,448,0
1991,332,5
1992,313,0
1993,321,0
1994,288,0
1995,282,0
1996,277,0
1997,250,0
1998,192,0
1999,214,0
2000,184,0
2001,184,0
2002,198,0
2003,190,0
2004,186,0
2005,203,0
2006,207,0
2007,160,0
2008,135,0
2009,120,0
2010,103,0
2011,81,0
2012,81,0
2013,69,0
2014,74,0
2015,83,0
2016,72,0
2017,73,0
2018,45,0
2019,63,0
