year,Boys,Girls
1880,0,10
1881,0,7
1882,0,6
1883,0,5
1884,0,9
1885,0,13
1886,0,10
1887,0,8
1888,0,13
1889,0,0
1890,0,7
1891,0,5
1892,0,6
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,6
1900,0,11
1901,0,5
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,7
1907,0,6
1908,0,0
1909,0,11
1910,0,8
1911,0,0
1912,0,14
1913,0,19
1914,0,22
1915,0,16
1916,0,23
1917,0,40
1918,0,17
1919,0,26
1920,0,28
1921,0,25
1922,0,18
1923,0,29
1924,0,24
1925,0,14
1926,0,18
1927,0,26
1928,0,15
1929,0,29
1930,0,14
1931,0,13
1932,0,10
1933,0,6
1934,0,10
1935,0,9
1936,0,12
1937,0,16
1938,0,11
1939,0,14
1940,0,12
1941,0,8
1942,0,16
1943,0,11
1944,0,8
1945,0,9
1946,0,19
1947,0,17
1948,0,12
1949,0,8
1950,0,17
1951,0,17
1952,0,11
1953,0,15
1954,0,14
1955,0,20
1956,0,20
1957,0,14
1958,0,11
1959,0,20
1960,0,16
1961,0,13
1962,0,23
1963,0,26
1964,0,15
1965,0,17
1966,0,21
1967,0,17
1968,0,22
1969,0,38
1970,0,26
1971,0,37
1972,0,43
1973,0,36
1974,0,45
1975,0,49
1976,0,42
1977,0,42
1978,0,37
1979,0,46
1980,0,83
1981,0,67
1982,0,77
1983,0,48
1984,0,60
1985,0,51
1986,0,60
1987,0,80
1988,0,78
1989,0,99
1990,0,78
1991,0,94
1992,0,82
1993,0,106
1994,0,101
1995,0,137
1996,0,112
1997,0,120
1998,0,122
1999,0,133
2000,0,179
2001,0,257
2002,6,223
2003,0,286
2004,0,288
2005,0,304
2006,0,431
2007,0,485
2008,0,503
2009,0,485
2010,0,576
2011,5,688
2012,0,765
2013,0,844
2014,0,943
2015,0,1052
2016,0,1028
2017,0,1158
2018,5,1100
2019,0,1027
