year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,5,0
1891,0,0
1892,0,0
1893,0,0
1894,6,0
1895,5,0
1896,5,0
1897,0,0
1898,8,0
1899,0,0
1900,8,0
1901,8,0
1902,5,0
1903,5,0
1904,7,0
1905,0,0
1906,8,0
1907,9,0
1908,7,0
1909,13,0
1910,11,0
1911,16,0
1912,20,0
1913,23,0
1914,26,0
1915,33,0
1916,43,0
1917,38,0
1918,42,0
1919,31,0
1920,33,0
1921,27,0
1922,40,0
1923,41,0
1924,45,0
1925,43,0
1926,28,0
1927,26,0
1928,32,0
1929,29,0
1930,24,0
1931,21,0
1932,21,0
1933,17,0
1934,20,0
1935,16,0
1936,17,0
1937,24,0
1938,29,0
1939,34,0
1940,24,0
1941,46,0
1942,41,0
1943,47,0
1944,24,0
1945,30,0
1946,27,0
1947,44,0
1948,37,0
1949,25,0
1950,29,0
1951,35,0
1952,43,0
1953,50,0
1954,55,0
1955,93,0
1956,92,0
1957,136,0
1958,116,0
1959,140,0
1960,193,0
1961,186,0
1962,220,0
1963,216,0
1964,228,0
1965,220,0
1966,194,0
1967,213,0
1968,260,0
1969,310,0
1970,393,0
1971,442,0
1972,356,0
1973,335,5
1974,330,5
1975,371,0
1976,367,0
1977,284,0
1978,419,7
1979,477,7
1980,568,5
1981,587,7
1982,641,8
1983,627,9
1984,810,12
1985,896,15
1986,965,12
1987,1606,10
1988,2099,11
1989,2719,22
1990,3541,27
1991,3578,29
1992,4028,17
1993,4016,18
1994,5043,29
1995,5446,28
1996,5887,15
1997,5943,23
1998,6201,20
1999,6130,25
2000,5870,25
2001,5607,26
2002,4668,30
2003,4600,20
2004,4419,40
2005,5016,28
2006,4844,26
2007,4542,25
2008,4026,31
2009,3420,21
2010,3142,15
2011,2623,18
2012,2421,17
2013,2214,11
2014,1921,7
2015,1602,16
2016,1421,12
2017,1218,8
2018,1086,7
2019,911,9
