year,Boys,Girls
1880,0,18
1881,0,32
1882,0,56
1883,0,127
1884,7,802
1885,6,768
1886,0,407
1887,0,290
1888,0,474
1889,0,210
1890,0,177
1891,0,163
1892,5,454
1893,0,289
1894,0,118
1895,0,93
1896,0,74
1897,0,56
1898,0,41
1899,0,33
1900,0,52
1901,0,49
1902,0,45
1903,0,55
1904,0,58
1905,0,49
1906,0,65
1907,0,71
1908,0,85
1909,0,97
1910,0,113
1911,0,114
1912,0,219
1913,0,288
1914,0,416
1915,0,478
1916,0,591
1917,0,540
1918,5,673
1919,6,680
1920,10,684
1921,0,690
1922,7,633
1923,0,575
1924,9,566
1925,8,517
1926,7,529
1927,0,492
1928,0,472
1929,5,434
1930,0,401
1931,5,410
1932,0,381
1933,0,333
1934,0,316
1935,0,328
1936,0,282
1937,0,294
1938,0,336
1939,6,315
1940,0,309
1941,0,297
1942,0,333
1943,0,361
1944,0,343
1945,0,263
1946,6,312
1947,0,323
1948,0,331
1949,0,268
1950,0,334
1951,0,300
1952,0,271
1953,0,269
1954,0,216
1955,0,269
1956,0,233
1957,0,221
1958,0,199
1959,0,166
1960,0,172
1961,0,172
1962,0,158
1963,0,137
1964,0,156
1965,0,129
1966,0,112
1967,0,109
1968,0,102
1969,0,105
1970,0,98
1971,0,99
1972,0,82
1973,0,84
1974,0,74
1975,0,56
1976,0,68
1977,0,57
1978,0,48
1979,0,57
1980,0,46
1981,0,57
1982,0,41
1983,0,35
1984,0,38
1985,0,32
1986,0,34
1987,0,31
1988,0,32
1989,0,30
1990,0,26
1991,0,19
1992,0,18
1993,0,20
1994,0,9
1995,0,12
1996,0,17
1997,0,15
1998,0,11
1999,0,16
2000,0,17
2001,0,12
2002,0,15
2003,0,11
2004,0,12
2005,0,10
2006,0,15
2007,0,13
2008,0,15
2009,0,10
2010,0,17
2011,0,9
2012,0,9
2013,0,28
2014,0,15
2015,0,19
2016,0,17
2017,0,27
2018,0,30
2019,0,26
