year,F,M
1880,0,5
1881,0,6
1882,0,0
1883,0,0
1884,0,5
1885,0,5
1886,0,7
1887,0,0
1888,0,5
1889,0,6
1890,0,12
1891,0,0
1892,0,9
1893,0,9
1894,0,10
1895,0,9
1896,0,10
1897,0,8
1898,0,14
1899,0,11
1900,0,12
1901,0,16
1902,0,10
1903,0,10
1904,0,16
1905,0,13
1906,0,16
1907,0,21
1908,0,26
1909,0,26
1910,0,25
1911,0,36
1912,0,65
1913,0,85
1914,0,107
1915,0,135
1916,0,144
1917,0,158
1918,0,175
1919,0,163
1920,0,180
1921,0,184
1922,0,220
1923,0,191
1924,0,226
1925,0,212
1926,0,243
1927,0,242
1928,0,260
1929,5,237
1930,0,248
1931,0,256
1932,0,283
1933,6,254
1934,5,329
1935,0,368
1936,0,393
1937,5,507
1938,0,537
1939,0,596
1940,0,756
1941,7,824
1942,0,1027
1943,0,1133
1944,0,1306
1945,11,2474
1946,14,5671
1947,20,9328
1948,21,9723
1949,20,10979
1950,27,13311
1951,33,14103
1952,35,15194
1953,35,16159
1954,47,17623
1955,62,19808
1956,62,21087
1957,60,21451
1958,72,19791
1959,62,19875
1960,78,20306
1961,89,21357
1962,87,21964
1963,89,21430
1964,75,19883
1965,78,18208
1966,75,17011
1967,89,15780
1968,68,15402
1969,75,16180
1970,64,16291
1971,80,14764
1972,64,13060
1973,85,11681
1974,63,10835
1975,78,10404
1976,64,10063
1977,60,10054
1978,60,9351
1979,54,9116
1980,60,9268
1981,70,8758
1982,51,10149
1983,64,9984
1984,68,9689
1985,71,9770
1986,71,9534
1987,58,9131
1988,66,8631
1989,39,8757
1990,23,8376
1991,24,7552
1992,17,6495
1993,17,5805
1994,8,5135
1995,12,4442
1996,5,3993
1997,11,3803
1998,7,3429
1999,7,3047
2000,5,2838
2001,0,2476
2002,5,2278
2003,0,2108
2004,8,1968
2005,0,1901
2006,0,1833
2007,5,1679
2008,0,1559
2009,0,1426
2010,0,1286
2011,0,1265
2012,5,1230
2013,0,1180
2014,0,1109
2015,0,983
2016,0,921
2017,0,889
2018,0,783
2019,0,798
